"ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0006397","mRNA processing","162/1746","487/20191",0.33264887063655,3.84680031330045,19.5656930302644,1.4793983631742e-54,7.84968771500233e-51,7.13070011049967e-51,"Cwc22/Ddx23/Hnrnpu/Prpf38b/Pnn/Htatsf1/Acin1/Rnpc3/Leo1/Rbm17/Srrt/Ddx1/Slu7/Luc7l3/Ncl/Pabpc1/Fam50a/Dhx9/Hnrnpa2b1/Sart1/Safb/Ik/Snw1/Prpf40b/Paf1/Luc7l/Upf3a/Zrsr2/Cpsf2/Sart3/Grsf1/Paxbp1/Sf3a3/Prmt5/Trmt10c/Rnf113a1/Rbm25/Rsrp1/Ncbp2/Zc3h13/Hnrnpc/Hnrnpul2/Mettl14/Rbm42/Kin/Gpatch1/Snrnp70/Srrm1/Eif4a3/Wbp11/Rbm48/Khdrbs1/Larp7/Tardbp/Xrn2/Hnrnpm/Sf3b1/Pqbp1/Srrm2/Sf3b2/Smndc1/Zranb2/Thoc5/Cwc15/Syf2/Ddx42/Rrp1b/Fip1l1/Zfp830/Zfp326/Fmr1/Snrpa1/Rbm28/Thrap3/Nsrp1/Arl6ip4/Safb2/Plrg1/Thoc7/Snrpd3/Psip1/Ilf3/Cdc5l/Prpf19/Tcerg1/Ddx17/Prkrip1/Ncbp1/Strap/Dhx36/Arglu1/Ybx1/Rnmt/Prpf4/Smn1/Rbm8a/Dhx38/Rbmx/Ythdc1/Sfpq/Wbp4/Frg1/Sugp1/Prpf39/Rbm22/Akap8l/Zmat2/Ddx46/Cpsf1/Prpf4b/Trmt6/Pcf11/Crnkl1/Hnrnpl/Cd2bp2/Cdc73/Tssc4/Supt6/Sde2/Magoh/Ppp1r8/Exosc10/Bud31/Angel2/Zcchc8/Dhx8/Srsf4/Rbbp6/Rbm5/Srsf6/Rest/Ddx41/Rnf113a2/Magohb/Ddx39a/Mtrex/Snrpb2/Tsen15/Clns1a/Dhx15/Ivns1abp/Tra2a/Trmt2a/Cwc25/Prpf6/Dhx16/Jmjd6/Pabpn1/Dhx40/Coil/Ddx5/BC005624/Zcrb1/Sfswap/Upf3b/Srsf5/Smu1/Nrde2/Ddx47/Hnrnph1/Ppie/Pde12",162
"GO:0022613","ribonucleoprotein complex biogenesis","146/1746","443/20191",0.329571106094808,3.8112085928753,18.4070556301587,1.36150239186505e-48,2.40804389707864e-45,2.18748050959651e-45,"Tsr1/Eif3c/Htatsf1/Gnl2/Dnttip2/Nop14/Slu7/Luc7l3/Ncl/Utp3/Nup88/Dhx9/Sart1/Pa2g4/Mphosph10/Dhx29/Ddx27/Bms1/Luc7l/Surf6/Utp14a/Eif3a/Rpf2/Mybbp1a/Zrsr2/Sart3/Rrp1/Las1l/Pak1ip1/Eif3d/Dis3/Gnl3l/Sf3a3/Prmt5/Rsrp1/Tma16/Rpl7l1/Esf1/Ddx54/Krr1/Nop58/Rbm34/Eif4a3/Wbp11/Znhit6/Ddx21/Sf3b1/Fcf1/Rpf1/Ngdn/Exosc9/Ddx42/Usp16/Rrp1b/Hsp90ab1/Fsaf1/Mrpl10/Nob1/Lyar/Gtpbp4/Ltv1/Sbds/Sdad1/Exosc1/Snrpd3/Psip1/Rrp8/Nufip1/Nop56/Nol8/Denr/Kri1/Prpf19/Eif5b/Pelp1/Ddx17/Pno1/Lsg1/Ncbp1/Strap/Eif3l/Rexo1/Tsr2/Zfp622/Nol7/Smn1/Nop16/Rbmx/Wdr75/Glul/Ythdc1/Rexo4/Frg1/Prpf39/Bud23/Ythdf2/Rrp15/Dimt1/Nol11/Ddx46/Prpf4b/Eif1ax/Crnkl1/Mak16/Tssc4/Ebna1bp2/Dcaf13/Noa1/Dkc1/Sde2/Airim/Brix1/Exosc2/Exosc10/Mphosph6/Nom1/Srfbp1/Utp11/Rbm5/Srsf6/Gtf3a/Ddx3x/Nip7/Ddx49/Rrs1/Mtrex/Mettl17/Mterf3/Clns1a/Ipo4/Wdr74/Wdr43/Eif3i/Prpf6/Gar1/Coil/Eif5/Wdr55/Taf9/Sfswap/Utp15/Ddx47/Rrp36/Sirt7/Eif1a/Slx9",146
"GO:0016072","rRNA metabolic process","84/1746","251/20191",0.334661354581673,3.87007297271395,14.0772613036549,8.03023994865273e-29,5.32605664594393e-26,4.83821956906327e-26,"Tsr1/Ubtf/Nop14/Ncl/Utp3/Sart1/Pa2g4/Mphosph10/Polr1b/Ddx27/Bms1/Utp14a/Rpf2/Rrp1/Las1l/Pak1ip1/Dis3/Mars1/Rpl7l1/Esf1/Ddx54/Krr1/Rbm34/Eif4a3/Wbp11/Znhit6/Ddx21/Fcf1/Rpf1/Ngdn/Exosc9/Rrp1b/Tcof1/Nob1/Lyar/Gtpbp4/Sbds/Exosc1/Rrp8/Nol8/Kri1/Pelp1/Ddx17/Top1/Rexo1/Tsr2/Polr1g/Nol7/Wdr75/Rexo4/Frg1/Bud23/Ythdf2/Rrp15/Dimt1/Nol11/Dedd/Mak16/Macroh2a2/Macroh2a1/Ebna1bp2/Dcaf13/Dkc1/Sde2/Brix1/Exosc2/Exosc10/Mphosph6/Srfbp1/Utp11/Ddx49/Rrs1/Mtrex/Smarcb1/Wdr74/Wdr43/Gar1/Wdr55/Taf9/Utp15/Ddx47/Rrp36/Sirt7/Slx9",84
"GO:0006364","rRNA processing","74/1746","213/20191",0.347417840375587,4.01759084480153,13.6215051877396,1.0727425495811e-26,6.32441329786371e-24,5.74513232108992e-24,"Tsr1/Nop14/Ncl/Utp3/Sart1/Pa2g4/Mphosph10/Ddx27/Bms1/Utp14a/Rpf2/Rrp1/Las1l/Pak1ip1/Dis3/Rpl7l1/Esf1/Ddx54/Krr1/Rbm34/Eif4a3/Wbp11/Znhit6/Ddx21/Fcf1/Rpf1/Ngdn/Exosc9/Rrp1b/Nob1/Lyar/Gtpbp4/Sbds/Exosc1/Rrp8/Nol8/Kri1/Pelp1/Ddx17/Rexo1/Tsr2/Nol7/Wdr75/Rexo4/Frg1/Bud23/Ythdf2/Rrp15/Dimt1/Nol11/Mak16/Ebna1bp2/Dcaf13/Dkc1/Sde2/Brix1/Exosc2/Exosc10/Mphosph6/Srfbp1/Utp11/Ddx49/Rrs1/Mtrex/Wdr74/Wdr43/Gar1/Wdr55/Taf9/Utp15/Ddx47/Rrp36/Sirt7/Slx9",74
"GO:0006457","protein folding","53/1746","180/20191",0.294444444444444,3.40499872724959,9.9716644707633,5.99339074120643e-16,2.65007760607011e-13,2.40734528105125e-13,"Cct6a/Dnajc2/Dnajc7/Ppid/Hsp90b1/Mesd/Pdia4/Hspa5/Pdia3/Ttc4/Canx/Ccdc47/Hspa4/Cdc123/P4hb/Hspd1/Hsph1/Ahsa2/Pdcl3/Ppig/Cct2/Hsp90ab1/Dnajc10/Bag5/Tor1b/Dnaja2/Dnajb11/Ric8a/Dnaja1/Calr/Dnajc25/Tbcc/Pfdn4/Qsox2/Clu/Bag1/Pdcl/Tor1a/Pdrg1/Dnajb1/Ppib/St13/Cct8/Hspa9/Cct7/Cdc37/Dnajb12/Clpx/Cdc37l1/Sdf2/Ppie/Cct5/Cct3",53
"GO:0022618","protein-RNA complex assembly","48/1746","180/20191",0.266666666666667,3.08377243222604,8.63978815961679,8.5124944075668e-13,2.82295595790934e-10,2.5643889402795e-10,"Eif3c/Htatsf1/Slu7/Luc7l3/Dhx9/Dhx29/Luc7l/Eif3a/Rpf2/Zrsr2/Sart3/Eif3d/Sf3a3/Prmt5/Rsrp1/Znhit6/Sf3b1/Ddx42/Hsp90ab1/Snrpd3/Psip1/Nufip1/Denr/Prpf19/Ncbp1/Strap/Eif3l/Smn1/Rbmx/Ythdc1/Prpf39/Ddx46/Prpf4b/Crnkl1/Tssc4/Dkc1/Brix1/Rbm5/Srsf6/Rrs1/Mettl17/Clns1a/Eif3i/Prpf6/Coil/Eif5/Taf9/Sfswap",48
"GO:0071826","protein-RNA complex organization","49/1746","189/20191",0.259259259259259,2.99811208688643,8.49112016359547,1.54802559362671e-12,4.83166105869606e-10,4.3891078595769e-10,"Eif3c/Htatsf1/Slu7/Luc7l3/Dhx9/Dhx29/Luc7l/Eif3a/Rpf2/Zrsr2/Sart3/Eif3d/Sf3a3/Prmt5/Rsrp1/Znhit6/Sf3b1/Ddx42/Hsp90ab1/Snrpd3/Psip1/Nufip1/Denr/Prpf19/Ncbp1/Strap/Eif3l/Smn1/Rbmx/Ythdc1/Prpf39/Ddx46/Prpf4b/Crnkl1/Tssc4/Dkc1/Brix1/Rbm5/Srsf6/Rrs1/Mettl17/Clns1a/Eif3i/Prpf6/Kif5b/Coil/Eif5/Taf9/Sfswap",49
"GO:0006360","transcription by RNA polymerase I","29/1746","76/20191",0.381578947368421,4.41263489479713,9.17038468829742,1.74643262135973e-12,5.14809527163041e-10,4.67655846386328e-10,"Ubtf/Ncl/Polr1b/Mybbp1a/Mars1/Ddx21/Baz1b/Sf3b1/Atf4/Tcof1/Lyar/Actr6/Dek/Polr1g/Gtf2h1/Wdr75/Nol11/Dedd/Macroh2a2/Macroh2a1/Polr2b/Smarcb1/Zmpste24/Wdr43/Polr1h/Smarca5/Utp15/Sirt7/Taf1a",29
"GO:0006356","regulation of transcription by RNA polymerase I","22/1746","46/20191",0.478260869565217,5.53067881866627,9.46475780768288,3.69998497016992e-12,9.06301091085235e-10,8.2328896702428e-10,"Ubtf/Ncl/Mybbp1a/Mars1/Ddx21/Baz1b/Sf3b1/Atf4/Lyar/Actr6/Dek/Wdr75/Nol11/Dedd/Macroh2a2/Macroh2a1/Smarcb1/Zmpste24/Wdr43/Smarca5/Utp15/Sirt7",22
"GO:0034728","nucleosome organization","29/1746","78/20191",0.371794871794872,4.29949041031515,8.98269583888837,3.75775047189506e-12,9.06301091085235e-10,8.2328896702428e-10,"Cebpg/Ssrp1/Asf1a/Nasp/Smarcc2/Sart3/Nap1l4/Nap1l3/Nap1l2/H1f0/Dnajc9/Daxx/Supt16/Tspyl2/Rbbp4/Hp1bp3/Anp32b/Smarcd2/Brd2/Macroh2a2/Macroh2a1/Supt6/Tspyl4/Atrx/Nap1l5/Smarcb1/H1f4/Smarcd1/Smarca5",29
