"ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0006397","mRNA processing","177/2069","487/20191",0.363449691991786,3.54684037264677,19.2235835104158,4.39876009025722e-55,2.46286577453502e-51,2.20864059268705e-51,"Cwc22/Sf3a3/Prpf38b/Ddx23/Kin/Htatsf1/Pnn/Snw1/Rbm17/Safb/Slu7/Ncl/Pabpc1/Ncbp2/Rnpc3/Luc7l/Hnrnpu/Sart3/Smndc1/Dhx9/Ddx1/Leo1/Zfp830/Ik/Hnrnpa2b1/Upf3a/Srrt/Rbm48/Zrsr2/Luc7l3/Dbr1/Acin1/Fam50a/Thrap3/Sart1/Eif4a3/Mettl14/Psip1/Ddx42/Grsf1/Srrm1/Cdc5l/Sf3b1/Gpatch1/Prpf19/Ythdc1/Rnmt/Snrpd3/Cpsf2/Tardbp/Paf1/Prpf40b/Nsrp1/Prmt5/Zc3h13/Thoc7/Srrm2/Snrnp70/Rbm25/Fip1l1/Ddx46/Wbp11/Rbm42/Rsrp1/Tcerg1/Supt6/Hnrnpc/Prpf39/Rnf113a2/Rbm8a/Paxbp1/Cwc15/Zranb2/Crnkl1/Snrpa1/Hnrnpul2/Rbm5/Sf3b2/Rrp1b/Pqbp1/Cwc25/Xrn2/Trmt6/Smn1/Syf2/Sugp1/Ybx1/Akap8l/Hnrnpm/Ddx17/Zcchc8/Prkrip1/Rbbp6/Trmt2a/Frg1/Rbm22/Fmr1/Sfpq/Cpsf3/Alyref2/Rbmx/Coil/Safb2/Arglu1/Hnrnpl/Srsf4/Prpf4b/Arl6ip4/Iws1/Sltm/Ivns1abp/Ddx47/Wbp4/Magohb/Ncbp1/Ppp1r8/Papolg/Thoc5/Exosc10/Bud31/Prpf31/Pcf11/Zmat2/Zfp326/Larp7/Cstf2t/Rbm28/Dhx15/Ilf3/Sde2/Zcrb1/Syncrip/Khdrbs1/Hnrnph1/Prpf38a/Dhx36/Mtrex/BC005624/Ddx5/Angel2/Smu1/Ncbp3/Srsf3/Ddx39b/Prpf4/Tia1/Thoc2/Jmjd6/Thoc3/Strap/Srsf6/Tra2a/Ptcd2/Zbtb7a/Casc3/C1qbp/Pabpn1/Ccar2/Cd2bp2/Rbm39/Ddx39a/Chd8/Tsen15/Celf5/Scaf11/Rbmxl1/Clns1a/Ppie/Gcfc2/Habp4/Aar2/Yju2/Akap17b/Ddx41/Dhx8/Hnrnpul1/Celf4",177
"GO:0022613","ribonucleoprotein complex biogenesis","154/2069","443/20191",0.347629796839729,3.39245685258143,17.2040129078312,4.18415791195604e-45,7.80903338301395e-42,7.00295903158958e-42,"Eif3c/Gnl2/Sf3a3/Htatsf1/Dnttip2/Slu7/Ncl/Pa2g4/Luc7l/Sart3/Rpl7l1/Rrp1/Nop14/Dhx9/Nup88/Utp3/Dhx29/Mybbp1a/Rpf1/Zrsr2/Luc7l3/Mak16/Sart1/Eif4a3/Wdr75/Psip1/Lyar/Ddx42/Nob1/Rbm34/Gnl3l/Rpf2/Eif3a/Sf3b1/Prpf19/Esf1/Ythdc1/Las1l/Snrpd3/Nol8/Ddx21/Prmt5/Nop58/Eif3d/Hsp90ab1/Mphosph10/Gtpbp4/Krr1/Rrp15/Denr/Utp14a/Nop56/Ddx46/Wbp11/Rsrp1/Bms1/Prpf39/Rrs1/Pelp1/Ngdn/Ddx52/Pak1ip1/Crnkl1/Rbm5/Dkc1/Eif5/Nol7/Rrp1b/Fsaf1/Smn1/Fcf1/Pno1/Ddx17/Nop16/Usp16/Sbds/Ddx27/Ebna1bp2/Glul/Brix1/Pes1/Mrpl10/Ythdf2/Rrp8/Frg1/Gar1/Rbmx/Nufip1/Srfbp1/Eif5b/Mphosph6/Coil/Nip7/Rexo1/Tsr2/Zfp622/Prpf4b/Nol11/Eif1ax/Pop4/Ddx47/Ncbp1/Exosc9/Mettl17/Rexo4/Exosc10/Prpf31/Sdad1/Ddx54/Wdr43/Bud23/Znhit6/Sde2/Riok3/Riox2/Ltv1/Taf9/Exosc1/LTO1/Utp25/Mtrex/Exosc2/Heatr3/Ddx39b/Tma16/Ppan/Utp11/Exosc8/Dimt1/Wdr12/Strap/Srsf6/Exosc3/Eif4b/Nom1/Ddx49/C1qbp/Gtf2h5/Gtf3a/Celf5/Scaf11/Utp6/Clns1a/Gcfc2/Dcaf13/Riok2/Eif2d/Lsg1/Mterf4/Eif3i/Aar2/Yju2/Mterf3/Celf4",154
"GO:0016072","rRNA metabolic process","89/2069","251/20191",0.354581673306773,3.46029896845677,13.2527959119649,3.6733504145421e-27,2.57088612137766e-24,2.30551072070603e-24,"Ubtf/Ncl/Pa2g4/Rpl7l1/Rrp1/Nop14/Utp3/Rpf1/Mak16/Sart1/Eif4a3/Wdr75/Lyar/Tcof1/Nob1/Rbm34/Rpf2/Polr1g/Esf1/Las1l/Nol8/Polr1b/Ddx21/Mars1/Mphosph10/Gtpbp4/Krr1/Rrp15/Utp14a/Wbp11/Bms1/Rrs1/Pelp1/Ngdn/Ddx52/Pak1ip1/Dkc1/Nol7/Rrp1b/Fcf1/Trp53/Ddx17/Sbds/Ddx27/Ebna1bp2/Brix1/Pes1/Ythdf2/Rrp8/Frg1/Gar1/Top1/Srfbp1/Mphosph6/Rexo1/Tsr2/Nol11/Pop4/Ddx47/Exosc9/Rexo4/Exosc10/Ddx54/Wdr43/Macroh2a1/Bud23/Znhit6/Sde2/Polr1f/Riok3/Taf9/Exosc1/Utp25/Mtrex/Exosc2/Ppan/Utp11/Exosc8/Dimt1/Wdr12/Exosc3/Ddx49/Gtf2h5/Smarca4/Macroh2a2/Utp6/Dcaf13/Riok2/Mterf4",89
"GO:0006364","rRNA processing","78/2069","213/20191",0.366197183098592,3.57365264569534,12.7587777055757,5.37691934575647e-25,3.34504126854339e-22,2.99975500342203e-22,"Ncl/Pa2g4/Rpl7l1/Rrp1/Nop14/Utp3/Rpf1/Mak16/Sart1/Eif4a3/Wdr75/Lyar/Nob1/Rbm34/Rpf2/Esf1/Las1l/Nol8/Ddx21/Mphosph10/Gtpbp4/Krr1/Rrp15/Utp14a/Wbp11/Bms1/Rrs1/Pelp1/Ngdn/Ddx52/Pak1ip1/Dkc1/Nol7/Rrp1b/Fcf1/Ddx17/Sbds/Ddx27/Ebna1bp2/Brix1/Pes1/Ythdf2/Rrp8/Frg1/Gar1/Srfbp1/Mphosph6/Rexo1/Tsr2/Nol11/Pop4/Ddx47/Exosc9/Rexo4/Exosc10/Ddx54/Wdr43/Bud23/Znhit6/Sde2/Riok3/Taf9/Exosc1/Utp25/Mtrex/Exosc2/Ppan/Utp11/Exosc8/Dimt1/Wdr12/Exosc3/Ddx49/Gtf2h5/Utp6/Dcaf13/Riok2/Mterf4",78
"GO:0006457","protein folding","62/2069","180/20191",0.344444444444444,3.3613715697331,10.7525514300943,1.35921511797848e-18,6.91840495051046e-16,6.2042642227343e-16,"Dnajc7/Cct6a/Dnajc2/Cdc123/Ccdc47/Hsph1/Dnajc10/Dnajc25/Ttc4/Ahsa2/Hsp90b1/Bag5/Canx/Hsp90ab1/Hspa4/Pdia4/Ppid/Hspa13/Ppig/Cryab/Cdc37l1/Grpel2/Mesd/Pdcl/Hspd1/P4hb/Tor1a/Dnajb5/Cdc37/Bag1/Grn/Dnaja2/Pdcl3/Cct2/Clpx/Calr/Hspa4l/Cct4/Hspa9/Hspa5/Sdf2/Dnajb12/Sh3glb1/St13/Pfdn4/Cct7/Cct8/Hspa14/Cct5/Pdia3/Nudcd2/Dnajb11/Tbcc/Dnajc18/Trap1/Ppie/Pdrg1/Fkbp2/Ppib/Dnajb1/Dnaja3/Dnajc5",62
"GO:0006403","RNA localization","59/2069","172/20191",0.343023255813953,3.3475024447267,10.4470681712598,1.15647584578379e-17,5.39592355045288e-15,4.83893840735851e-15,"Phax/Ncbp2/Hnrnpu/Dhx9/Nup88/Hnrnpa2b1/Hnrnpab/Eif4a3/Fyttd1/Mrpl18/Ssb/Eny2/Ythdc1/Nop58/Thoc7/G3bp2/Rae1/Supt6/Rbm8a/Dcp2/Dkc1/Tpr/Ybx1/Akap8l/Sec13/Cetn3/Fmr1/Pom121/Alyref2/Nup85/Yy1/Iws1/Kpnb1/Ddx25/Magohb/Ncbp1/Stau1/Cct2/Thoc5/Exosc10/Cct4/Znhit6/Flot1/Khdrbs1/Dhx36/Nup54/Ncbp3/Srsf3/Ddx39b/Thoc2/Thoc3/Casc3/Pabpn1/Ddx39a/Nup50/Poldip3/Kif5c/Cetn2/Caprin1",59
"GO:0051168","nuclear export","54/2069","168/20191",0.321428571428571,3.13676379203204,9.39705837679037,6.48904459634499e-15,2.27076004343348e-12,2.03636465293195e-12,"Phax/Ncbp2/Dhx9/Nup88/Cdkn1b/Hnrnpa2b1/Eif4a3/Fyttd1/Ssb/Eny2/Ythdc1/Anp32b/Thoc7/Rae1/Supt6/Rbm8a/Tpr/Akap8l/Gas6/Ptpn11/Rbm22/Fmr1/Pom121/Nemf/Alyref2/Nup85/Prpf4b/Iws1/Ddx25/Magohb/Ncbp1/Thoc5/Sdad1/Txn1/Calr/Hspa9/Ltv1/Khdrbs1/Rangap1/Hdac3/Ncbp3/Srsf3/Ddx39b/Thoc2/Thoc3/Casc3/Rita1/Pabpn1/Ddx39a/Mdm2/Poldip3/Riok2/Lzts2/Lsg1",54
"GO:0006405","RNA export from nucleus","35/2069","82/20191",0.426829268292683,4.16535029294227,9.70462613353008,2.52869012338854e-14,8.32831529461909e-12,7.4686389402869e-12,"Phax/Ncbp2/Dhx9/Nup88/Hnrnpa2b1/Eif4a3/Fyttd1/Ssb/Eny2/Ythdc1/Thoc7/Rae1/Supt6/Rbm8a/Tpr/Akap8l/Fmr1/Pom121/Alyref2/Nup85/Iws1/Ddx25/Magohb/Ncbp1/Thoc5/Khdrbs1/Ncbp3/Srsf3/Ddx39b/Thoc2/Thoc3/Casc3/Pabpn1/Ddx39a/Poldip3",35
"GO:0071826","protein-RNA complex organization","56/2069","189/20191",0.296296296296296,2.89150242557686,8.82767701541961,1.01954543255053e-13,3.17135270936135e-11,2.84399515395675e-11,"Eif3c/Sf3a3/Htatsf1/Slu7/Luc7l/Sart3/Dhx9/Dhx29/Zrsr2/Luc7l3/Psip1/Ddx42/Rpf2/Eif3a/Sf3b1/Prpf19/Ythdc1/Snrpd3/Prmt5/Eif3d/Hsp90ab1/Denr/Ddx46/Rsrp1/Prpf39/Rrs1/Crnkl1/Rbm5/Dkc1/Eif5/Smn1/Brix1/Rbmx/Nufip1/Coil/Prpf4b/Ncbp1/Mettl17/Prpf31/Znhit6/Taf9/Ddx39b/Strap/Srsf6/Eif4b/Celf5/Scaf11/Kif5b/Clns1a/Gcfc2/Eif2d/Eif3i/Aar2/Yju2/Faf2/Celf4",56
"GO:0022618","protein-RNA complex assembly","54/2069","180/20191",0.3,2.92764620589657,8.77757453913607,1.59931729559575e-13,4.4772887690203e-11,4.01512815789038e-11,"Eif3c/Sf3a3/Htatsf1/Slu7/Luc7l/Sart3/Dhx9/Dhx29/Zrsr2/Luc7l3/Psip1/Ddx42/Rpf2/Eif3a/Sf3b1/Prpf19/Ythdc1/Snrpd3/Prmt5/Eif3d/Hsp90ab1/Denr/Ddx46/Rsrp1/Prpf39/Rrs1/Crnkl1/Rbm5/Dkc1/Eif5/Smn1/Brix1/Rbmx/Nufip1/Coil/Prpf4b/Ncbp1/Mettl17/Prpf31/Znhit6/Taf9/Ddx39b/Strap/Srsf6/Eif4b/Celf5/Scaf11/Clns1a/Gcfc2/Eif2d/Eif3i/Aar2/Yju2/Celf4",54
