"ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0006397","mRNA processing","98/749","487/20191",0.201232032854209,5.42466752384425,19.4002141010561,2.0176531576105e-44,8.94022114137212e-41,8.12583261159765e-41,"Cwc22/Pabpc1/Htatsf1/Leo1/Hnrnpu/Luc7l3/Pnn/Ncl/Acin1/Snw1/Safb2/Zc3h13/Prpf38b/Ik/Srrt/Hnrnpa2b1/Sart1/Smndc1/Dhx9/Sart3/Rnpc3/Rsrp1/Snrpa1/Luc7l/Ddx17/Srrm1/Fam50a/Rnmt/Xrn2/Sde2/Safb/Rbm25/Hnrnpm/Ybx1/Ddx23/Upf3b/Eif4a3/Sf3b2/Paxbp1/Sf3b1/Prpf19/Upf3a/Psip1/Tcerg1/Grsf1/Srrm2/Thrap3/Cdc5l/Fip1l1/Ncbp1/Angel2/Pqbp1/Supt6/Ilf3/Ythdc1/Rbbp6/Hnrnpc/Tardbp/Frg1/Prpf39/Ncbp2/Arglu1/Nsrp1/Prpf4b/Rbm17/Akap8l/Srsf4/Rbm28/Ddx46/Rbm8a/Ddx1/Fmr1/Zmat2/Snrpd3/Tra2a/Snrnp70/Hnrnpl/Hnrnpul2/Zfp326/Celf5/Ddx42/Mtrex/Ddx39b/Cdc73/Dhx36/Rbm42/Cwc15/Wbp11/Thoc7/Rbm5/Pcf11/Tia1/Arl6ip4/Sfpq/Zcrb1/Zcchc8/Zranb2/Srsf5",98
"GO:0022613","ribonucleoprotein complex biogenesis","70/749","443/20191",0.158013544018059,4.25961477605958,13.6158632384129,4.00284984511505e-25,2.95610461061746e-22,2.68682517673863e-22,"Htatsf1/Eif3c/Luc7l3/Gnl2/Bms1/Ncl/Rrp1/Rpf1/Pa2g4/Sart1/Utp3/Gtpbp4/Dhx9/Rbm34/Sart3/Nup88/Las1l/Rsrp1/Nom1/Luc7l/Nop58/Ddx17/Mybbp1a/Hsp90ab1/Eif5b/Sde2/Eif3a/Gnl3l/Dhx29/Eif4a3/Esf1/Fcf1/Sf3b1/Prpf19/Psip1/Rpf2/Usp16/Nol8/Ncbp1/Ddx52/Ythdc1/Frg1/Prpf39/Sbds/Prpf4b/Nol7/Pop4/Eif1ax/Mphosph6/Ddx46/Heatr3/Eif4b/Snrpd3/Eif3i/Lyar/Celf5/Ddx42/Mtrex/Eif3d/Ddx39b/Eif5/Rpl7l1/Utp11/Wbp11/Krr1/Rbm5/Tsr3/Taf9/Ebna1bp2/Pak1ip1",70
"GO:0006417","regulation of translation","46/749","349/20191",0.131805157593123,3.55310806003037,9.4433869677804,7.69393381561713e-14,2.84098506141662e-11,2.58219217355712e-11,"Pabpc1/Hnrnpu/Sox4/Ncl/Bzw2/Bzw1/Pa2g4/Serbp1/Sars1/Dhx9/Hnrnpd/Eif5b/Cdk4/Ybx1/Etf1/Dhx29/Gspt1/Upf3b/Tpr/Eif4a3/Zfp706/Upf3a/Ddx6/Paip2/Usp16/Ssb/Ncbp1/Ilf3/Abcf1/Sh3bgrl/Ncbp2/Tob1/Eif4g1/Eprs1/Rbm8a/Fmr1/Igf1/Eif3d/Ddx39b/Dhx36/Eif5/Cnbp/Calr/Tia1/Cnot7/Pink1",46
"GO:0006403","RNA localization","31/749","172/20191",0.180232558139535,4.85857888036762,9.97491067971848,2.34522833801458e-13,7.42264768981615e-11,6.7464989633412e-11,"Hnrnpu/Hnrnpab/Hnrnpa2b1/Dhx9/Nup88/Nop58/Ybx1/Phax/Tpr/Eif4a3/Ssb/Ncbp1/Supt6/Ythdc1/Stau1/Ncbp2/G3bp2/Akap8l/Rbm8a/Fmr1/Sec13/Ddx39b/Dhx36/Cct2/Fyttd1/Cetn3/Thoc7/Mrpl18/Mapt/Cct4/Eny2",31
"GO:0006354","DNA-templated transcription elongation","25/749","121/20191",0.206611570247934,5.56968520010151,9.8956398521629,2.09343015302608e-12,6.18399267203903e-10,5.62067632665107e-10,"Leo1/Hnrnpu/Gtf2f1/Ubtf/Sart3/Supt16/Glyr1/Med19/Zmynd11/Wdr82/Ncbp1/Ctr9/Supt6/Supt5/Rtf1/Med24/Ncbp2/Med4/Zfp326/Cdc73/Med30/Usp7/Eapp/Ezh2/Eny2",25
"GO:0006364","rRNA processing","33/749","213/20191",0.154929577464789,4.17647943737189,9.14741630498826,3.19554239040135e-12,8.84965520741775e-10,8.04351656952341e-10,"Bms1/Ncl/Rrp1/Rpf1/Pa2g4/Sart1/Utp3/Gtpbp4/Rbm34/Las1l/Ddx17/Sde2/Eif4a3/Esf1/Fcf1/Rpf2/Nol8/Ddx52/Frg1/Sbds/Nol7/Pop4/Mphosph6/Lyar/Mtrex/Rpl7l1/Utp11/Wbp11/Krr1/Tsr3/Taf9/Ebna1bp2/Pak1ip1",33
"GO:0016072","rRNA metabolic process","36/749","251/20191",0.143426294820717,3.86638226799079,8.96906127841798,3.41482474621196e-12,8.90064026497954e-10,8.08985726254302e-10,"Bms1/Ncl/Rrp1/Ubtf/Rpf1/Pa2g4/Sart1/Utp3/Gtpbp4/Rbm34/Las1l/Ddx17/Sde2/Eif4a3/Esf1/Fcf1/Macroh2a2/Rpf2/Nol8/Ddx52/Frg1/Sbds/Nol7/Pop4/Mphosph6/Lyar/Mtrex/Rpl7l1/Utp11/Wbp11/Krr1/Tsr3/Taf9/Ebna1bp2/Pak1ip1/Top1",36
"GO:0022618","protein-RNA complex assembly","29/749","180/20191",0.161111111111111,4.34311674825694,8.84284471766643,2.49420140864147e-11,6.13989246760576e-09,5.58059332717092e-09,"Htatsf1/Eif3c/Luc7l3/Dhx9/Sart3/Rsrp1/Luc7l/Hsp90ab1/Eif3a/Dhx29/Sf3b1/Prpf19/Psip1/Rpf2/Ncbp1/Ythdc1/Prpf39/Prpf4b/Ddx46/Eif4b/Snrpd3/Eif3i/Celf5/Ddx42/Eif3d/Ddx39b/Eif5/Rbm5/Taf9",29
"GO:0071826","protein-RNA complex organization","29/749","189/20191",0.153439153439153,4.1363016650066,8.50257787172935,8.43735755824603e-11,1.86929656702941e-08,1.69901736936049e-08,"Htatsf1/Eif3c/Luc7l3/Dhx9/Sart3/Rsrp1/Luc7l/Hsp90ab1/Eif3a/Dhx29/Sf3b1/Prpf19/Psip1/Rpf2/Ncbp1/Ythdc1/Prpf39/Prpf4b/Ddx46/Eif4b/Snrpd3/Eif3i/Celf5/Ddx42/Eif3d/Ddx39b/Eif5/Rbm5/Taf9",29
"GO:0006457","protein folding","28/749","180/20191",0.155555555555556,4.19335410176532,8.44670903735474,1.28560986740083e-10,2.71263682021575e-08,2.4655355151256e-08,"Dnajc2/Hsp90b1/Canx/Hspa4/P4hb/Dnajc7/Cct6a/Hsp90ab1/Ttc4/Ppig/Pdcl/Hspa5/St13/Hspd1/Pdcl3/Pdia3/Bag1/Cdc37l1/Cct2/Calr/Cdc123/Cct7/Dnajb4/Hspa9/Ccdc47/Cct8/Cct4/Ppib",28
