"ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0006397","mRNA processing","54/382","487/20191",0.11088295687885,5.86083189094467,15.0787884283886,4.49179331841666e-26,1.59907842135633e-22,1.41136874268145e-22,"Pnn/Hnrnpa2b1/Pabpc1/Ddx1/Safb/Ik/Luc7l3/Ncl/Hnrnpu/Acin1/Rnpc3/Sf3b2/Zc3h13/Snrnp70/Cwc15/Snw1/Srrt/Srrm1/Hnrnpc/Ybx1/Rsrp1/Psip1/Hnrnpul2/Fmr1/Xrn2/Sfpq/Rbbp6/Fip1l1/Hnrnph1/Ddx17/Ddx42/Rbm25/Rbm5/Srrm2/Snrpd3/Thoc7/Hnrnpm/Tardbp/Thrap3/Sltm/Sf3b1/Tra2a/Puf60/Prpf39/Srsf4/Prpf4b/Luc7l/Pabpn1/Ivns1abp/Hnrnpl/Zranb2/Arglu1/Ythdc1/Pcbp1",54
"GO:0006457","protein folding","19/382","180/20191",0.105555555555556,5.579246655032,8.56967710121797,1.58212703973671e-09,5.63237226146268e-07,4.97120969854113e-07,"Hsp90b1/Hspa4/Canx/Ppib/Hsp90ab1/Hspa5/Dnajc7/Cdc123/Dnaja2/Pdia3/Calr/Ppig/Ccdc47/Cdc37/Bag1/Cct6a/Cdc37l1/Hspa4l/Hspd1",19
"GO:0040029","epigenetic regulation of gene expression","23/382","303/20191",0.0759075907590759,4.01217320684948,7.33625240183583,1.87712576331713e-08,5.14043670569923e-06,4.53702056963696e-06,"Hnrnpu/Hdac2/Sirt2/Cbx1/App/Ing2/Cbx5/Kdm1a/Meg3/Gnas/Smarca4/Macroh2a1/Brd7/Tpr/Trim37/Atrx/Ndn/Mphosph8/Arid4a/Smarcb1/Kmt2e/Ythdc1/Glyr1",23
"GO:0034976","response to endoplasmic reticulum stress","22/382","280/20191",0.0785714285714286,4.15297307404637,7.3777053489737,2.07057303791293e-08,5.2651714392643e-06,4.64711317155646e-06,"Hsp90b1/Ubxn4/Canx/Dnm1l/Erp29/Cep290/Marcks/Ubqln2/Hspa5/Eif4g1/App/Nfe2l1/Ufl1/Spop/Tardbp/Pdia3/Calr/Ccdc47/Ubxn1/Tmx1/Ube2k/Ubxn6",22
"GO:0034728","nucleosome organization","12/382","78/20191",0.153846153846154,8.13169552960129,8.76335153097264,2.50025355630017e-08,5.93393510695239e-06,5.23737323898666e-06,"Smarcc2/Hp1bp3/Supt16/Rbbp4/Nap1l4/Smarca4/Nap1l5/Macroh2a1/Anp32b/Atrx/Tspyl4/Smarcb1",12
"GO:0097401","synaptic vesicle lumen acidification","7/382","21/20191",0.333333333333333,17.6186736474695,10.5808759451573,7.59930584807889e-08,1.59138404818593e-05,1.40457758244678e-05,"Atp6v1a/Atp6v1d/Atp6v0e2/Atp6v1c1/Atp6v1e1/Atp6ap2/Atp6v0a1",7
"GO:1902369","negative regulation of RNA catabolic process","12/382","92/20191",0.130434782608696,6.8942636011837,7.86873297535103,1.64662076130264e-07,3.180036938801e-05,2.80674460742785e-05,"Pabpc1/Hnrnpab/Hnrnpu/Hnrnpc/Ybx1/Hnrnpd/Zcchc17/Tardbp/Fus/Thrap3/Larp4b/Tob1",12
"GO:0006334","nucleosome assembly","10/382","60/20191",0.166666666666667,8.80933682373473,8.41251149087755,1.69721072576458e-07,3.180036938801e-05,2.80674460742785e-05,"Hp1bp3/Supt16/Rbbp4/Nap1l4/Smarca4/Nap1l5/Macroh2a1/Anp32b/Atrx/Tspyl4",10
"GO:0071826","protein-RNA complex organization","16/382","189/20191",0.0846560846560847,4.47458378348431,6.66446887373448,6.64292714689764e-07,0.000107494639286162,9.48762561410978e-05,"Luc7l3/Eif3c/Rsrp1/Psip1/Hsp90ab1/Ddx42/Rbm5/Snrpd3/Sf3b1/Puf60/Eif3a/Prpf39/Prpf4b/Klc1/Luc7l/Ythdc1",16
"GO:0006417","regulation of translation","22/382","349/20191",0.0630372492836676,3.33189816828935,6.10236438965966,9.50929271801635e-07,0.000147187313374514,0.00012990955955734,"Pabpc1/Ncl/Hnrnpu/Sars1/Eprs1/Ybx1/Serbp1/Hnrnpd/Fmr1/Bzw1/Abcf1/Eif4g1/Ssb/App/Bzw2/Eif5b/Calr/Larp4b/Paip2/Tpr/Pcbp1/Tob1",22
