"ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0002181","cytoplasmic translation","56/242","166/20191",0.337349397590361,28.1463706063925,38.6807452394212,7.9402810355346e-67,2.30188747220148e-63,2.00680155434932e-63,"Rpl41/Rps8/Rps25/Rps29/Rpl38/Rps17/Rps28/Rpl36/Rpl35a/Cpeb3/Rpl37a/Rpl13/Rpl23a/Rps13/Rpl34/Rpl18a/Rpl27a/Rpl24/Rps18/Rpl37/Rps7/Rpl35/Fau/Rpl6/Rpl11/Rps21/Rpl23/Rpl3/Rpl39/Rpl15/Rps23/Rps11/Rpl27/Rps19/Rpl22l1/Rps16/Rpl21/Rpl28/Rpl30/Rpl12/Rps12/Rps6/Rpl26/Rpl17/Rpl7/Rpl10a/Rpl19/Rpl9/Rps15a/Rps20/Rpl7a/Rps4x/Rps2/Rpl29/Rps27a/Rplp2",56
"GO:0042274","ribosomal small subunit biogenesis","18/242","106/20191",0.169811320754717,14.1680180882582,14.971065358074,5.22244218198025e-16,3.02797197711215e-13,2.63980709030202e-13,"Rps8/Rps25/Rps17/Rps28/Rps27/Rps13/Rps7/Fau/Rps21/Rps23/Rps11/Rps19/Rps16/Rps12/Rps6/Rps15a/Rps4x/Rps27a",18
"GO:0006364","rRNA processing","17/242","213/20191",0.07981220657277,6.65904240872231,9.14475391581351,8.601145956066e-10,3.11684026582942e-07,2.71728308427822e-07,"Rps8/Rps25/Rps17/Rps28/Rpl35a/Rps27/Rps7/Rpl35/Rpl11/Rps21/Rpl27/Rps19/Rps16/Rps6/Rpl26/Rpl7/Rpl7a",17
"GO:0016072","rRNA metabolic process","17/242","251/20191",0.0677290836653386,5.65090053011096,8.16632410686083,1.03643932100314e-08,3.33848621287566e-06,2.91051556693395e-06,"Rps8/Rps25/Rps17/Rps28/Rpl35a/Rps27/Rps7/Rpl35/Rpl11/Rps21/Rpl27/Rps19/Rps16/Rps6/Rpl26/Rpl7/Rpl7a",17
"GO:0097106","postsynaptic density organization","9/242","59/20191",0.152542372881356,12.7272026894523,9.935557788283,3.28136403818277e-08,9.51267434669184e-06,8.29321584808087e-06,"Grid2/Cntnap2/Nrxn1/Nrxn3/Prickle1/Reln/Hspa8/Tmem108/Ptprd",9
"GO:0042255","ribosome assembly","9/242","60/20191",0.15,12.5150826446281,9.83841838677636,3.82044866800989e-08,9.81124894021668e-06,8.55351526132796e-06,"Rps25/Rpl38/Rps28/Rps27/Rpl24/Fau/Rpl11/Rps19/Rps6",9
"GO:1901798","positive regulation of signal transduction by p53 class mediator","7/242","29/20191",0.241379310344828,20.1392134511257,11.3598228015556,4.06122757097621e-08,9.81124894021668e-06,8.55351526132796e-06,"Rpl37/Rps7/Rpl11/Rpl23/Rpl26/Rps20/Ubb",7
"GO:0007611","learning or memory","19/242","350/20191",0.0542857142857143,4.52926800472255,7.33587900900227,4.9810872514204e-08,1.11078245706675e-05,9.68387893980597e-06,"Nrg1/Cpeb3/Atp8a1/Cntnap2/Plcb1/Nrxn1/Btbd9/Nrxn3/Vps13b/Amph/Dgki/Slc17a7/Grm5/Reln/Adgrb3/Gabrb3/Btg2/Ntrk2/Atxn1",19
"GO:0060078","regulation of postsynaptic membrane potential","13/242","163/20191",0.0797546012269939,6.6542361709679,7.98296513728227,8.77148485036416e-08,1.81347341315479e-05,1.58099877089546e-05,"Grid2/Cntnap2/Nrxn1/Grin3a/Dgki/Dpp6/Slc17a7/Reln/Tmem108/Gabrb1/Gabrb2/Gabrb3/Atxn1",13
"GO:0000028","ribosomal small subunit assembly","6/242","20/20191",0.3,25.0301652892562,11.8419526031213,9.38327050614757e-08,1.81347341315479e-05,1.58099877089546e-05,"Rps25/Rps28/Rps27/Fau/Rps19/Rps6",6
"GO:0098742","cell-cell adhesion via plasma-membrane adhesion molecules","15/242","226/20191",0.0663716814159292,5.53764718788854,7.55554097389289,1.01608532840766e-07,1.84101960440864e-05,1.60501373257027e-05,"Nrg1/Grid2/Unc5d/Nrxn1/Dscaml1/Mdga2/Cdh18/Robo2/Magi2/Tenm3/Tenm2/Tenm4/Ptprd/Cdh12/Cadm2",15
"GO:0007416","synapse assembly","17/242","303/20191",0.0561056105610561,4.68110901999291,7.11082049747176,1.61448783088607e-07,2.74952906371028e-05,2.39705861620827e-05,"Nrg1/Nrg3/Grid2/Cpeb3/Cntnap2/Nrxn1/Negr1/Mdga2/Magi2/Nrxn3/Prickle1/Reln/Adgrb3/Ptprd/Gabrb2/Gabrb3/Ntrk2",17
"GO:0097120","receptor localization to synapse","10/242","102/20191",0.0980392156862745,8.1797925781883,8.00659943533758,4.12334249415077e-07,5.69217613835385e-05,4.96247886138146e-05,"Nrxn1/Gphn/Magi2/Gpc6/Nrxn3/Anks1b/Reln/Tnik/Tmem108/Mapk10",10
"GO:0021549","cerebellum development","11/242","133/20191",0.0827067669172932,6.90054682159945,7.51951006860876,6.09794403769011e-07,8.03542716602892e-05,7.00534145191098e-05,"Grid2/Cntnap2/Nrxn1/mt-Co1/Gpx4/Prkg1/Rere/Hspa8/Rora/mt-Nd4/Gabrb3",11
"GO:0099560","synaptic membrane adhesion","7/242","43/20191",0.162790697674419,13.5822602344801,9.09687437532767,7.26873304183495e-07,9.16176395142588e-05,7.98728971782413e-05,"Nrg1/Nrxn1/Mdga2/Magi2/Tenm3/Tenm4/Ptprd",7
"GO:0099003","vesicle-mediated transport in synapse","16/242","318/20191",0.050314465408805,4.19793128540984,6.33091159050565,1.59027907746262e-06,0.000170748853539412,0.00014886004151999,"Nrg1/Atp8a1/Nrxn1/Magi2/Btbd9/Amph/Erc2/Slc17a7/Dennd1a/Unc13c/Sv2b/Stxbp5l/Atp6v0c/Actg1/Stxbp5/Mapk10",16
"GO:0001508","action potential","12/242","184/20191",0.0652173913043478,5.44134028027309,6.66572283311419,2.37015225802887e-06,0.000245395407000917,0.000213937427501027,"Cntnap2/Kcnd3/Dmd/Ank2/Dpp6/Fgf12/Kcnn2/Kcnb2/Ryr2/Hnrnpa1/Cacna2d1/Ntrk2",12
"GO:1902600","proton transmembrane transport","11/242","154/20191",0.0714285714285714,5.95956316410862,6.80460177876565,2.60357876365818e-06,0.000260268097787761,0.000226903543068722,"mt-Co1/mt-Nd3/Atp5mg/Slc17a7/mt-Nd2/Atp6v0c/Slc9a9/mt-Nd4/mt-Co3/mt-Atp6/mt-Co2",11
"GO:0022904","respiratory electron transport chain","9/242","100/20191",0.09,7.50904958677686,7.18674243564526,3.24370677971473e-06,0.000313263403295631,0.000273105220062384,"mt-Co1/Immp2l/Cox7c/mt-Nd3/mt-Nd2/mt-Nd4/mt-Co3/mt-Co2/Cox8a",9
"GO:0099565","chemical synaptic transmission, postsynaptic","10/242","130/20191",0.0769230769230769,6.41799109980928,6.82572758792331,3.84879064102895e-06,0.000338110426313422,0.000294767028041802,"Grid2/Cntnap2/Nrxn1/Dgki/Anks1b/Slc17a7/Reln/Tmem108/Gabrb3/Atxn1",10
"GO:0048511","rhythmic process","16/242","352/20191",0.0454545454545455,3.79244928625094,5.82119322137114,5.84912413843036e-06,0.00048447459649456,0.000422368332522445,"Cntnap2/Zfhx3/Grin3a/Btbd9/Phlpp1/Prkg1/Kdm2a/Hspa8/Rorb/Rora/Bhlhe41/Ppp1cc/Gabrb1/Gabrb3/Ntrk2/Mapk10",16
"GO:0099558","maintenance of synapse structure","6/242","42/20191",0.142857142857143,11.9191263282172,7.80191230820881,1.0184917261254e-05,0.000720148174155496,0.000627830201393346,"Cntnap2/Nrxn1/Prickle1/Erc2/Hspa8/Adgrb3",6
"GO:0016358","dendrite development","15/242","329/20191",0.0455927051671733,3.80397648772891,5.64775833399476,1.10887142708811e-05,0.000765385301697243,0.00066726824472144,"Cpeb3/Cntnap2/Gpx4/Csmd3/Grin3a/Ctnna2/Prickle1/Prkg1/Rere/Reln/Tnik/Camk1d/Adgrb3/Ptprd/Ntrk2",15
"GO:0035176","social behavior","7/242","70/20191",0.1,8.34338842975207,6.77853772920741,2.05446582472908e-05,0.0012947600925847,0.00112878087990264,"Cntnap2/Nrxn1/Negr1/Nrxn3/Vps13b/Gabrb3/Atxn1",7
"GO:0035249","synaptic transmission, glutamatergic","9/242","127/20191",0.0708661417322835,5.91263746990304,6.11678329448941,2.28422725510978e-05,0.00140893081118367,0.00122831570873877,"Grid2/Nrxn1/Grin3a/Dgki/Slc17a7/Grm5/Reln/Unc13c/Ntrk2",9
"GO:0051703","biological process involved in intraspecies interaction between organisms","7/242","72/20191",0.0972222222222222,8.11162764003673,6.65805440196688,2.47386521803798e-05,0.00146771726553045,0.00127956614968451,"Cntnap2/Nrxn1/Negr1/Nrxn3/Vps13b/Gabrb3/Atxn1",7
"GO:0099645","neurotransmitter receptor localization to postsynaptic specialization membrane","6/242","49/20191",0.122448979591837,10.2163939956148,7.11415058777636,2.53141991295352e-05,0.00146771726553045,0.00127956614968451,"Gphn/Magi2/Gpc6/Nrxn3/Tnik/Tmem108",6
"GO:0050803","regulation of synapse structure or activity","16/242","400/20191",0.04,3.33735537190083,5.20039283407784,2.83596337445364e-05,0.00161205055343943,0.00140539691683451,"Nrg1/Grid2/Cpeb3/Nrxn1/Sybu/Negr1/Mdga2/Magi2/Ctnna2/Prickle1/Slc17a7/Reln/Hspa8/Adgrb3/Ptprd/Ntrk2",16
"GO:0099072","regulation of postsynaptic membrane neurotransmitter receptor levels","10/242","165/20191",0.0606060606060606,5.05659904833459,5.76264979869314,3.13016134935108e-05,0.00171213919844694,0.00149265489568857,"Nrg1/Grid2/Cntnap2/Gphn/Magi2/Gpc6/Nrxn3/Tnik/Tmem108/Mapk10",10
"GO:0007626","locomotory behavior","13/242","278/20191",0.0467625899280576,3.90158451750996,5.36543025198528,3.30884893399518e-05,0.00172223451970703,0.00150145606717982,"Nrg1/Cntnap2/Negr1/Npas3/Zfhx3/Dmd/Btbd9/Lsamp/Grm5/Reln/Fgf12/Mapk10/Atxn1",13
"GO:0070252","actin-mediated cell contraction","8/242","103/20191",0.0776699029126214,6.48030169301131,6.14143708354392,3.38624931436014e-05,0.00172223451970703,0.00150145606717982,"Zeb2/Kcnd3/Myl6/Ank2/Akap6/Kcnn2/Ryr2/Cacna2d1",8
"GO:0031346","positive regulation of cell projection organization","17/242","455/20191",0.0373626373626374,3.11730996276451,5.03124942906568,3.77099888822181e-05,0.00185290267406018,0.00161537347557905,"Nrg1/Zeb2/Nrxn1/Negr1/Robo2/Dmd/Magi2/Tenm3/Dcc/Tenm2/Prkd1/Reln/Tnik/Camk1d/Auts2/Ptprd/Ntrk2",17
"GO:0021953","central nervous system neuron differentiation","12/242","245/20191",0.0489795918367347,4.08655759824591,5.35358617628835,4.25224277196232e-05,0.00202086095015062,0.00176180067221424,"Grid2/Zeb2/Unc5d/Nrxn1/Robo2/Dcc/Rorb/Ubb/Rora/Gabrb1/Btg2/Ntrk2",12
"GO:0060134","prepulse inhibition","4/242","19/20191",0.210526315789474,17.5650282731622,7.95627488775013,6.77243374422423e-05,0.00311639451182636,0.00271689447282914,"Grid2/Nrxn1/Grin3a/Ctnna2",4
"GO:0071625","vocalization behavior","4/242","20/20191",0.2,16.6867768595041,7.73036996749418,8.38613009756015e-05,0.00375231165059186,0.00327129147004269,"Cntnap2/Nrxn1/Nrxn3/Auts2",4
"GO:1901888","regulation of cell junction assembly","13/242","307/20191",0.0423452768729642,3.53303093116537,4.92575810765436,9.10137580782535e-05,0.00399771037377056,0.00348523178861063,"Nrg1/Grid2/Cpeb3/Cntnap2/Nrxn1/Negr1/Mdga2/Prickle1/Rps6/Adgrb3/Ptprd/Actg1/Ntrk2",13
"GO:0009150","purine ribonucleotide metabolic process","14/242","356/20191",0.0393258426966292,3.28110780945306,4.78266525630988,0.000107638876600511,0.00458889857742471,0.00400063378820164,"Pde10a/mt-Nd3/Ndufs5/Atp5mg/Hspa8/Rora/mt-Nd2/Pde7b/Pgk1/mt-Nd4/Zbtb20/mt-Atp6/Pgam1/Hint1",14
"GO:0001964","startle response","5/242","40/20191",0.125,10.4292355371901,6.57466237674084,0.000110880075748585,0.00465857013906013,0.00406137394160723,"Grid2/Nrxn1/Npas3/Grin3a/Ctnna2",5
"GO:0031503","protein-containing complex localization","12/242","272/20191",0.0441176470588235,3.68090666018474,4.90283928302032,0.00011543693655758,0.0047807382725775,0.00416788097255263,"Nrg1/Nrxn1/Gphn/Magi2/Gpc6/Nrxn3/Anks1b/Reln/Akap6/Tnik/Tmem108/Mapk10",12
