"ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0002181","cytoplasmic translation","79/1645","166/20191",0.475903614457831,5.84131907569488,18.6533771417039,7.25335891481678e-42,4.04302225911887e-38,3.29073441293267e-38,"Rps25/Rps28/Rps18/Rpl41/Rpl37/Rpl31/Rpl39/Rps19/Rpl37a/Rpl36/Rpl38/Rpl23a/Rpl35a/Rpl34/Rpl35/Rpl36a/Rpl7/Cpeb3/Rpl13/Rps11/Rpl22l1/Rpl6/Rps8/Uba52/Rpl18a/Rpl15/Rpl27a/Rps17/Rps20/Eif2s3x/Rps15/Rpl12/Rpl11/Rplp2/Rpl23/Rps15a/Rpl18/Rpl5/Rps23/Rps16/Rps13/Rps3a1/Rpl30/Rps21/Nmnat2/Rpl24/Rpl32/Rps4x/Rps29/Rpl26/Rpl7a/Rps6/Rps2/Rps12/Cpeb1/Rpl19/Fau/Rpl17/Rpl27/Rpl3/Rpsa/Rps27a/Rpl21/Rpl10a/Rpl28/Rps7/Eif3j1/Rpl9/Drg1/Rpl29/Rps10/Rplp1/Cpeb4/Zfp385a/Rplp0/Cpeb2/Rps24/Rpl14/Eif2ak4",79
"GO:0050803","regulation of synapse structure or activity","94/1645","400/20191",0.235,2.88442857142857,11.3370950946741,2.10410617237064e-21,2.34565756095878e-18,1.90919949535104e-18,"Etv5/Slc17a7/Slit1/Ntng2/Dnm3/Sybu/Adgrl3/Ogt/Iqsec1/Negr1/Cap2/Ptk2/Grid2/Nrxn1/Ptprd/Clstn2/Prickle1/Pum2/Usp9x/Nf1/Ube2v2/Dock4/Reln/Ptprs/Cpeb3/Prickle2/Nrcam/Lrfn2/Cttnbp2/Srgap3/Grid1/Shank2/Cask/Il1rapl2/Ephb2/Adgrb3/Sipa1l1/Srgap2/Dctn1/Abl1/Pten/Itsn1/Rapgef2/Dlgap4/Farp1/Asap1/Nrg2/Mdga2/Magi2/Cdh2/Asic2/Ppfia2/Ctnna2/Plxnc1/Gpr158/Ntrk2/Egln1/Clstn1/Cux2/Tiam1/Numb/Dip2a/Hspa8/Mdga1/Ube2m/Cdkl5/Rps6ka5/Grin1/Ppp1r9b/Pak3/Neurl1a/Mecp2/Dlg5/Nectin1/Zfp804a/Nlgn1/Mark2/Nrxn2/Adnp/Homer1/Snap91/Adgrl2/Epha4/Zmynd8/Ube3b/Ppp1r9a/Adam10/Pdlim5/Cyfip2/Igsf11/Drd2/Malat1/Dlg4/Flrt1",94
"GO:0007416","synapse assembly","79/1645","303/20191",0.260726072607261,3.20019460912657,11.4924556838586,4.18582574281062e-21,3.88863211507107e-18,3.16507174587961e-18,"Slit1/Ntng2/Bsn/Dnm3/Adgrl3/Csmd2/Nrg3/Ogt/Iqsec1/Negr1/Plxna4/Ptk2/Grid2/Nrxn1/Ptprd/Clstn2/Prickle1/Pum2/Usp9x/Dock7/Ube2v2/Dock4/Pclo/Reln/Ptprs/Sdk1/Cpeb3/Prickle2/Gabrb2/Srgap3/Shank2/Il1rapl2/Ephb2/Adgrb3/Sipa1l1/Srgap2/Abl1/Pten/Cadm1/Nrxn3/Farp1/Large1/Nrg2/Gabrb3/Mdga2/Magi2/Cdh2/Asic2/Gabra5/Plxnc1/Ntrk2/Clstn1/Cux2/Numb/Pcdh17/Sdk2/Mdga1/Ache/Ube2m/Grin1/Ppp1r9b/Neurl1a/Mecp2/Dlg5/Cdh9/Nectin1/Gria1/Nlgn1/Nrxn2/Adnp/Adgrl2/Ube3b/Ppp1r9a/Pdlim5/Cyfip2/Igsf11/Drd2/Dlg4/Flrt1",79
"GO:0050807","regulation of synapse organization","92/1645","392/20191",0.23469387755102,2.88067117424477,11.1985103724632,6.25026355601761e-21,4.97699558017745e-18,4.05092269570465e-18,"Etv5/Slit1/Ntng2/Dnm3/Adgrl3/Ogt/Iqsec1/Negr1/Cap2/Ptk2/Grid2/Nrxn1/Ptprd/Clstn2/Prickle1/Pum2/Usp9x/Nf1/Ube2v2/Dock4/Reln/Ptprs/Cpeb3/Prickle2/Nrcam/Lrfn2/Cttnbp2/Srgap3/Grid1/Shank2/Cask/Il1rapl2/Ephb2/Adgrb3/Sipa1l1/Srgap2/Dctn1/Abl1/Pten/Itsn1/Rapgef2/Dlgap4/Farp1/Asap1/Nrg2/Mdga2/Magi2/Cdh2/Asic2/Ppfia2/Ctnna2/Plxnc1/Gpr158/Ntrk2/Egln1/Clstn1/Cux2/Tiam1/Numb/Dip2a/Hspa8/Mdga1/Ube2m/Cdkl5/Rps6ka5/Grin1/Ppp1r9b/Pak3/Neurl1a/Mecp2/Dlg5/Nectin1/Zfp804a/Nlgn1/Mark2/Nrxn2/Adnp/Homer1/Snap91/Adgrl2/Epha4/Zmynd8/Ube3b/Ppp1r9a/Adam10/Pdlim5/Cyfip2/Igsf11/Drd2/Malat1/Dlg4/Flrt1",92
"GO:0099173","postsynapse organization","77/1645","312/20191",0.246794871794872,3.02920076377523,10.7579873718597,4.51694736936644e-19,3.14718307960607e-16,2.56158462657492e-16,"Etv5/Abl2/Ntng2/Dnm3/Adgrl3/Csmd2/Grid2/Nrxn1/Ptprd/Igf1r/Prickle1/Pum2/Usp9x/Nf1/Dock7/Dock4/Iqsec3/Reln/Ptprs/Insr/Cpeb3/Prickle2/Nrcam/Lrfn2/Dlg2/Srgap3/Grid1/Gphn/Shank2/Cask/Ephb2/Arhgap39/Sipa1l1/Tmem108/Abl1/Pten/Cadm1/Nrxn3/Itsn1/Ophn1/Epha5/Farp1/Ctnnd2/Asap1/Sorbs1/Shank1/Magi2/Cdh2/Asic2/Ppfia2/Cux2/Tiam1/Numb/Dip2a/Hspa8/Ube2m/Cdkl5/Rps6ka5/Grin1/Ppp1r9b/Pak3/Neurl1a/Dlg5/Zfp804a/Nlgn1/Mark2/Nrxn2/Homer1/Epha4/Zmynd8/Ube3b/Ppp1r9a/Adam10/Pdlim5/Cyfip2/Glrb/Dlg4",77
"GO:1901888","regulation of cell junction assembly","73/1645","307/20191",0.237785016286645,2.91861231844599,10.0885911440251,3.41916278826514e-17,2.11760148686554e-14,1.72357796695003e-14,"Slit1/Ntng2/Fmn1/Adgrl3/Ogt/Iqsec1/Negr1/Ptk2/Ptprj/Tjp1/Grid2/Nrxn1/Ptprd/Clstn2/Prickle1/Pum2/Usp9x/Ube2v2/Dock4/Ptprs/Cpeb3/Prickle2/Smad3/Srgap3/Il1rapl2/Ephb2/Adgrb3/Sipa1l1/Srgap2/Abl1/Pten/Rapgef2/Farp1/Nrg2/Dapk3/Mdga2/Rapgef1/Dlc1/Asic2/Macf1/Limch1/Ntrk2/Lims1/Rps6/Clstn1/Cux2/Epb41l5/Numb/Clasp1/Lrp1/Mdga1/Nphp4/Ube2m/Wnt4/Grin1/Ppp1r9b/Neurl1a/Dlg5/Nectin1/Nlgn1/Vcl/Nrxn2/Clasp2/Actg1/Adnp/Adgrl2/Ube3b/Ppp1r9a/Pdlim5/Cyfip2/Igsf11/Dlg4/Flrt1",73
"GO:0007409","axonogenesis","97/1645","500/20191",0.194,2.38118784194529,9.31386300525776,5.07224830426269e-16,2.82727120479602e-13,2.30119896751286e-13,"Map3k13/Trio/Slit1/Ntng2/Atp8a2/Zeb2/Fstl4/Plxna4/Stxbp5/Ptk2/Robo2/Tnr/Ptprj/Ext1/Igf1r/Prickle1/Usp9x/Arhgap32/Dscaml1/Sema6a/Dock7/Lrrc4c/Trak1/Cntn1/Reln/Ptprs/Mt3/Dcc/Ptprz1/Lgr4/Nrcam/Arhgap35/Apbb2/Unc5d/Ephb2/Sipa1l1/Abl1/Pten/Ptch1/Epha5/Als2/Auts2/Neo1/Raph1/Ank3/Smad4/Cdh2/Prkg1/Rpl24/Cdh4/Macf1/Foxp1/Ryk/Ctnna2/Diaph2/Plxnc1/Dip2b/Ntrk2/Lmtk2/Tiam1/Ulk2/Numb/Evl/Braf/Lrp1/Nfasc/Ttc8/Ache/Sptbn4/Cntn6/Smurf1/Cdkl5/Enah/Grin1/Pak3/Crppa/Rab21/Brsk2/Klf7/Nectin1/Vcl/Mark2/Clasp2/Actg1/Adnp/Ncam1/Snap91/Dpysl5/Epha4/Ep300/Dst/Kif13b/Stmn1/Dnm2/Cyfip2/Drd2/Nova2",97
"GO:0031346","positive regulation of cell projection organization","87/1645","455/20191",0.191208791208791,2.34692808711046,8.6545904713002,4.06911670381786e-14,1.8901047089234e-11,1.53841166609254e-11,"Grip1/Map3k13/Abl2/Hdac4/Camk1d/Dnm3/Atp8a2/Zeb2/Negr1/Robo2/Nrxn1/Ptprd/Igf1r/Pum2/Arhgap32/Nf1/Ube2v2/Tnik/Trak1/Cntn1/Reln/Dcc/Ptprz1/Tenm3/Htt/Crocc/Qki/Arhgap35/Cask/Prkd1/Ephb2/Arsb/Abl1/Rapgef2/Nckap1/Auts2/Tenm2/Magi2/Rapgef1/Cdh4/Tgfbr1/Macf1/Ryk/Fbxw8/Lrp6/Plxnc1/Ntrk2/Cbfa2t2/Mtor/Cpeb1/Cux2/Tiam1/Numb/Braf/Lrp1/Tapt1/Retreg3/Ache/Smurf1/Cdkl5/Crtc1/Rab11fip3/Fbxo38/Grin1/Pak3/Neurl1a/Rab21/Rhoq/Zfp804a/Nlgn1/Itpr1/Mark2/Adnp/Snap91/Epha4/Ep300/Zmynd8/Ppp1r9a/Akirin1/Carmil1/Rit2/Dnm2/Atf1/Kctd17/Dpysl3/Cux1/Dlg4",87
"GO:0099003","vesicle-mediated transport in synapse","67/1645","318/20191",0.210691823899371,2.58606602817763,8.4904183475169,3.49862514066993e-13,1.39295260957816e-10,1.13376498919454e-10,"Grip1/Slc17a7/Syn1/Sv2b/Dnajc6/Prkn/Atp8a1/Unc13b/Bsn/Dnm3/Unc13a/Iqsec1/Stxbp5/Rims1/Amph/Nrxn1/Sgip1/Erc2/Mapk10/Rims2/Cacna1b/Cblb/Pclo/Dennd1a/Ap3s1/Unc13c/Cacna1d/Cask/Stxbp5l/Ap2b1/Pten/Itsn1/Ophn1/Bltp1/Syt9/Cacnb4/Btbd9/Magi2/Rab4a/Cdh2/Ppfia2/Snx9/Clstn1/Numb/Braf/Lrp1/Pcdh17/Cadps/Aak1/Ap2a2/Eps15l1/Syn3/Nlgn1/Atp6v1g1/Mkln1/Ap2m1/Actg1/Snap91/Erc1/Sacm1l/Rimbp2/Dnm2/Git2/Syt7/Rnf216/Ppfia3/Vamp2",67
"GO:0099558","maintenance of synapse structure","21/1645","42/20191",0.5,6.1370820668693,9.92522551805926,1.20969048847695e-12,4.21425923923156e-10,3.43010921403661e-10,"Bsn/Adgrl3/Csmd2/Plxna4/Rims1/Nrxn1/Prickle1/Erc2/Rims2/Pclo/Prickle2/Dlg2/Adgrb3/Cadm1/Ophn1/Shank1/Sort1/Hspa8/Nlgn1/Erc1/Rimbp2",21
