"ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0060078","regulation of postsynaptic membrane potential","18/158","163/20191",0.110429447852761,14.1119049468044,14.9267242693635,6.65276003367208e-16,1.6392400722968e-12,1.31864706772679e-12,"Rims1/Nlgn1/Grid1/Atxn1/Prkn/Kctd16/Gabrb3/Rgs7/Nrxn1/Dgki/Rims2/Grik1/Dpp6/Gria1/Hcn1/Tmem108/Gabrb2/Pclo",18
"GO:0099558","maintenance of synapse structure","11/158","42/20191",0.261904761904762,33.4691078963231,18.7064751152698,1.64564049575795e-14,2.02742909077379e-11,1.6309163439538e-11,"Rims1/Erc2/Adgrl3/Dlg2/Adgrb3/Nlgn1/Nrxn1/Rims2/Prickle2/Pclo/Cadm1",11
"GO:0099560","synaptic membrane adhesion","10/158","43/20191",0.232558139534884,29.7188695908154,16.7420758700002,9.92109491763336e-13,6.11139446926215e-10,4.91616361313253e-10,"Lrrc4c/Nlgn1/Tenm3/Tenm4/Mdga2/Ptprd/Nrxn1/Epha3/Magi2/Cadm1",10
"GO:0098742","cell-cell adhesion via plasma-membrane adhesion molecules","16/158","226/20191",0.0707964601769911,9.04716030021284,10.8040335053357,2.87637781864124e-11,1.18123249085533e-08,9.5021393552657e-09,"Pcdh15/Adgrl3/Lrrc4c/Nlgn1/Dscam/Ptprm/Tenm3/Cadm2/Tenm4/Cdh12/Mdga2/Ptprd/Nrxn1/Epha3/Magi2/Cadm1",16
"GO:0007416","synapse assembly","17/158","303/20191",0.0561056105610561,7.16979989138154,9.609937088817,2.59540409940208e-10,8.10266677177359e-08,6.51799450241356e-08,"Negr1/Adgrl3/Adgrb3/Nlgn1/Dscam/Nrxn3/Gabrb3/Lrrtm3/Mdga2/Ptprd/Nrxn1/Gria1/Prickle2/Magi2/Gabrb2/Pclo/Cadm1",17
"GO:0099084","postsynaptic specialization organization","10/158","73/20191",0.136986301369863,17.5056355123981,12.5465691951655,2.63073596486156e-10,8.10266677177359e-08,6.51799450241356e-08,"Adgrl3/Dlg2/Nlgn1/Nrxn3/Ptprd/Nrxn1/Prickle2/Myo9a/Tmem108/Cadm1",10
"GO:0099565","chemical synaptic transmission, postsynaptic","12/158","130/20191",0.0923076923076923,11.7961051606621,10.9669585193652,4.50423395279225e-10,1.10984324596801e-07,8.927865824324e-08,"Rims1/Nlgn1/Atxn1/Prkn/Gabrb3/Nrxn1/Dgki/Rims2/Grik1/Gria1/Tmem108/Pclo",12
"GO:0007626","locomotory behavior","15/158","278/20191",0.0539568345323741,6.89520535470358,8.78975351279123,5.25730722016845e-09,9.25286070749647e-07,7.44324022223849e-07,"Pcdh15/Negr1/Adgrl3/Dmd/Atxn1/Prkn/Dscam/Lsamp/Gria1/Oxr1/Cntn1/Prkce/Zfhx3/Npas3/Kcnma1",15
"GO:0099504","synaptic vesicle cycle","14/158","261/20191",0.053639846743295,6.85469712401183,8.45463269517439,1.87776859663873e-08,2.89176363882364e-06,2.3262093864939e-06,"Rims1/Erc2/Nlgn1/Prkn/Dennd1a/Nrxn1/Stxbp5/Rims2/Unc13c/Sgip1/Amph/Magi2/Ppfia2/Pclo",14
"GO:0007269","neurotransmitter secretion","12/158","184/20191",0.0652173913043478,8.3342047330765,8.87553747240616,2.371683045977e-08,3.24657056960407e-06,2.61162524887409e-06,"Rims1/Erc2/Nlgn1/Prkn/Nrxn3/Nrxn1/Stxbp5/Dgki/Rims2/Unc13c/Ppfia2/Pclo",12
