"ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0002181","cytoplasmic translation","74/1791","166/20191",0.44578313253012,5.0255763422198,16.248111462483,2.29837610995026e-34,1.31811869905647e-30,1.07830129705772e-30,"Cpeb3/Rpl31/Nmnat2/Rps28/Rpl41/Rps25/Cpeb1/Rpl36/Rpl23a/Rps17/Rpl35a/Rpl5/Rps18/Uba52/Rpl35/Rpl18a/Rpl36a/Rpl38/Rps19/Rps8/Rpl27a/Rpl11/Rpl6/Rpl37a/Rpl15/Rpl7/Rpl37/Rpl7a/Rps6/Rps16/Rps23/Rpl23/Rpl34/Rpl12/Rpl39/Rpl13/Rpl18/Rps4x/Rps15a/Rpl3/Rpl17/Rpl24/Rpl22l1/Fau/Rps13/Rpl10a/Rplp2/Rps7/Rps12/Rpl27/Rps3a1/Rpl19/Rpl29/Rps29/Rpl30/Eif2s3x/Rpl21/Rpl26/Eif3j1/Drg1/Rpsa/Rps27a/Slbp/Rps21/Rps15/Rpl28/Rps2/Rps11/Cpeb2/Eif4a1/Rpl9/Zfp385a/Eif2ak4/Cpeb4",74
"GO:0099173","postsynapse organization","85/1791","312/20191",0.272435897435897,3.07133065612965,11.5036723597408,1.46003004864105e-21,1.67465446579128e-18,1.36996924774593e-18,"Insr/Cpeb3/Iqsec3/Nrxn1/Adgrl3/Prickle2/Shisa6/Asap1/Cadm1/Pum2/Lzts1/Etv5/Epha7/Sorbs2/Cdh2/Sipa1l1/Nf1/Tmem108/Numb/Dock4/Tanc2/Usp9x/Dnm3/Sorbs1/Grin1/Shank2/Ephb2/Epha5/Chrna7/Dlg2/Abl2/Grid1/Cdkl5/Magi2/Lrfn2/Insyn1/Ctnnd2/Arhgap39/Gphn/Nrcam/Rps6ka5/Farp1/Prickle1/Zfp804a/Cux2/Reln/Ophn1/Nrxn3/Ppfia2/Itsn1/Pak3/Ptprd/Dgkb/Psen1/Nrp2/Dlg1/Neurl1a/Hspa8/Ptprs/Csmd2/Lrrc4b/Sema3f/Mark2/Arhgef7/Ppp1r9a/Nlgn1/Abl1/Srgap3/Igf1r/Cnksr2/Srcin1/Ube2m/Dip2a/Ube3b/Dlg5/Pten/Lrfn1/Glrb/Cyfip2/Shank1/Stau2/Sh3gl2/Wasf2/Ntng2/Ppp1r9b",85
"GO:0007409","axonogenesis","110/1791","500/20191",0.22,2.48018983807929,10.4562407785695,1.51559296881793e-19,1.44865427936181e-16,1.1850873442143e-16,"Robo2/Diaph2/Ptpro/Bmpr1b/Dscaml1/Tnr/Neo1/Arhgap32/Epha7/Plxna4/Fstl4/Cdh2/Ptk2/Sipa1l1/Numb/Plxnc1/Cntn1/Ext1/Foxp1/Ctnna2/Usp9x/Dcc/Apbb2/Prkca/Ptch1/Stxbp5/Ulk2/Grin1/Ephb2/Epha5/Zeb2/Ache/Ryk/Mt3/Clasp2/Cdkl5/Cacna1a/Auts2/Trio/Prkg1/Nrcam/Sema3a/Ngfr/Ntrk2/Dip2b/Bmpr2/Ank3/Cntn5/Prickle1/Arhgap35/Reln/Cntn6/Smurf1/Epha3/Smad4/Snap91/Pak3/Lmtk2/Sptbn4/Stmn1/Lrrc4c/Als2/Rpl24/Psen1/Nrp2/Megf8/Nfasc/Rtn4rl1/Nova2/Kif13b/Macf1/Ptprs/Sema3f/Mark2/Trak1/Ncam1/Szt2/Enah/Raph1/Atp8a2/Cdh11/Crppa/Ptprj/Abl1/Map3k13/Lrp1/Igf1r/Lamc1/Rab21/Plxnb2/Fgf13/Dst/Nfix/Epha8/Pten/Nfib/Cyfip2/Ep300/Ttc8/Ablim1/Nectin1/Braf/Sema3e/Atl1/Fzd3/Dpysl5/Ptprz1/Ntng2/Actg1/Evl",110
"GO:0050803","regulation of synapse structure or activity","94/1791","400/20191",0.235,2.6492936906756,10.3944416287836,7.07846962573918e-19,5.79928904337346e-16,4.74417129652926e-16,"Cdh8/Slc17a7/Srgap2/Cpeb3/Nrxn1/Adgrl3/Ptpro/Prickle2/Asap1/Pum2/Lzts1/Etv5/Epha7/Cdh2/Ptk2/Sipa1l1/Nf1/Numb/Gpr158/Plxnc1/Dock4/Tanc2/Ube2v2/Sybu/Ctnna2/Negr1/Cttnbp2/Usp9x/Dnm3/Prkca/Egln1/Cntnap4/Nrg2/Grin1/Shank2/Ephb2/Chrna7/Adgrb3/Grid1/Cdkl5/Magi2/Lrfn2/Cap2/Nrcam/Ntrk2/Rps6ka5/Farp1/Ogt/Mdga2/Prickle1/Zfp804a/Cux2/Reln/Ppfia2/Snap91/Rapgef2/Itsn1/Pak3/Ptprd/Clstn2/Dgkb/Psen1/Nrp2/Neurl1a/Dctn1/Hspa8/Nedd4l/Ptprs/Lrrc4b/Sema3f/Mark2/Lingo2/Ppp1r9a/Nlgn1/Lrrtm3/Abl1/Srgap3/Clstn1/Mecp2/Srcin1/Ube2m/Dip2a/Ube3b/Crtac1/Dlg5/Pten/Lrfn1/Cyfip2/Nectin1/Rims4/Stau2/Ntng2/Ppp1r9b/Igsf11",94
"GO:0050807","regulation of synapse organization","92/1791","392/20191",0.23469387755102,2.64584259164302,10.2663660131332,1.84361532653515e-18,1.32164173720989e-15,1.08118335662726e-15,"Cdh8/Srgap2/Cpeb3/Nrxn1/Adgrl3/Ptpro/Prickle2/Asap1/Pum2/Lzts1/Etv5/Epha7/Cdh2/Ptk2/Sipa1l1/Nf1/Numb/Gpr158/Plxnc1/Dock4/Tanc2/Ube2v2/Ctnna2/Negr1/Cttnbp2/Usp9x/Dnm3/Prkca/Egln1/Cntnap4/Nrg2/Grin1/Shank2/Ephb2/Chrna7/Adgrb3/Grid1/Cdkl5/Magi2/Lrfn2/Cap2/Nrcam/Ntrk2/Rps6ka5/Farp1/Ogt/Mdga2/Prickle1/Zfp804a/Cux2/Reln/Ppfia2/Snap91/Rapgef2/Itsn1/Pak3/Ptprd/Clstn2/Dgkb/Psen1/Nrp2/Neurl1a/Dctn1/Hspa8/Nedd4l/Ptprs/Lrrc4b/Sema3f/Mark2/Lingo2/Ppp1r9a/Nlgn1/Lrrtm3/Abl1/Srgap3/Clstn1/Mecp2/Srcin1/Ube2m/Dip2a/Ube3b/Crtac1/Dlg5/Pten/Lrfn1/Cyfip2/Nectin1/Rims4/Stau2/Ntng2/Ppp1r9b/Igsf11",92
"GO:0007416","synapse assembly","78/1791","303/20191",0.257425742574257,2.90211232178494,10.4080401385321,2.64214211283803e-18,1.68363166856957e-15,1.37731314583849e-15,"Srgap2/Cpeb3/Nrxn1/Adgrl3/Prickle2/Cadm1/Gabra5/Pum2/Lzts1/Cdh9/Epha7/Plxna4/Large1/Cdh2/Erbb4/Ptk2/Sipa1l1/Numb/Plxnc1/Dock4/Ube2v2/Pclo/Negr1/Usp9x/Dnm3/Prkca/Nrg2/Grin1/Shank2/Ephb2/Bsn/Ache/Adgrb3/Gabrb3/Magi2/Cacna1a/Nrg3/Ntrk2/Farp1/Ogt/Mdga2/Cntn5/Prickle1/Cux2/Reln/Nrxn3/Gabrb2/Ptprd/Clstn2/Neurl1a/Ptprs/Csmd2/Lrrc4b/Lingo2/Ppp1r9a/Gria1/Nlgn1/Lrrtm3/Abl1/Srgap3/Clstn1/Mecp2/Kirrel3/Srcin1/Ube2m/Plxnb2/Fgf13/Ube3b/Crtac1/Dlg5/Pten/Lrfn1/Cyfip2/Nectin1/Stau2/Ntng2/Ppp1r9b/Igsf11",78
"GO:1901888","regulation of cell junction assembly","73/1791","307/20191",0.237785016286645,2.68069082291661,9.25789349170588,3.13430736296999e-15,1.79752527266329e-12,1.47048504386918e-12,"Srgap2/Cpeb3/Nrxn1/Adgrl3/Prickle2/Dlc1/Smad3/Pum2/Lzts1/Epha7/Clasp1/Ptk2/Sipa1l1/Numb/Fmn1/Dock4/Ube2v2/Negr1/Usp9x/Limch1/Prkca/Nrg2/Tjp1/Grin1/Ephb2/Peak1/Lims1/Adgrb3/Clasp2/Rps6/Ntrk2/Farp1/Ogt/Mdga2/Dapk3/Prickle1/Cux2/Epha3/Rapgef2/Ptprd/Rapgef1/Clstn2/Nphp4/Neurl1a/Macf1/Nedd4l/Ptprs/Lrrc4b/Epb41l5/Lingo2/Ppp1r9a/Nlgn1/Lrrtm3/Ptprj/Abl1/Srgap3/Lrp1/Clstn1/Srcin1/Ube2m/Ube3b/Crtac1/Dlg5/Pten/Lrfn1/Cyfip2/Nectin1/Stau2/Wdpcp/Ntng2/Actg1/Ppp1r9b/Igsf11",73
"GO:0099003","vesicle-mediated transport in synapse","73/1791","318/20191",0.229559748427673,2.58796252401069,8.90490177684724,2.19741934012788e-14,1.05018332630278e-11,8.59113859557016e-12,"Slc17a7/Syn2/Nrxn1/Dennd1a/Dnajc6/Syn3/Unc13b/Rims1/Sgip1/Cdh2/Sv2b/Erc2/Numb/Pclo/Syn1/Dnm3/Btbd9/Fgf14/Atp8a1/Prkca/Ap3s1/Aak1/Stxbp5/Cacna1b/Bsn/Rims2/Kcnh1/Amph/Stxbp5l/Magi2/Cacna1a/Unc13a/Prkn/Syt9/Eps15l1/Cacna1d/Ophn1/Ap2b1/Ppfia2/Snap91/Itsn1/Ncs1/Bltp1/Mapk10/Psen1/Unc13c/Nedd4l/Gsg1l/Nlgn1/Cblb/Ap2m1/Ap2a2/Snx9/Lrp1/Clstn1/Cplx2/Erc1/Bcl2l1/Pten/Mkln1/Vamp2/Braf/Cadps/Rims4/Ppfia3/Sh3gl2/Sacm1l/Susd4/Actg1/Fbxl20/Cacnb4/Rimbp2/Atp6v1g1",73
"GO:0099558","maintenance of synapse structure","23/1791","42/20191",0.547619047619048,6.17363271383372,10.4712983010539,4.71212613727756e-14,2.07877256902206e-11,1.70056244484584e-11,"Nrxn1/Adgrl3/Prickle2/Cadm1/Rims1/Plxna4/Erc2/Pclo/Bsn/Rims2/Dlg2/Adgrb3/Sema3a/Prickle1/Ophn1/Dlg1/Hspa8/Csmd2/Sort1/Nlgn1/Erc1/Shank1/Rimbp2",23
"GO:0031346","positive regulation of cell projection organization","90/1791","455/20191",0.197802197802198,2.229940913358,8.27880053984694,2.5971185242903e-13,1.06389105262892e-10,8.70327613741493e-11,"Robo2/Htt/Nrxn1/Cpeb1/Dmd/Arhgap32/Pum2/Prkd1/Lyn/Nf1/Numb/Plxnc1/Cntn1/Ube2v2/Negr1/Cbfa2t2/Dnm3/Dcc/Tenm3/Grin1/Ephb2/Zeb2/Ache/Ryk/Abl2/Camk1d/Crocc/Cdkl5/Magi2/Auts2/Tenm2/Ngfr/Ntrk2/Tnik/Bmpr2/Arhgap35/Zfp804a/Cux2/Reln/Hdac4/Smurf1/Epha3/Snap91/Cux1/Rapgef2/Pak3/Ptprd/Carmil1/Rapgef1/Rit2/Arsb/Lrp6/Tgfbr1/Megf8/Tapt1/Rab11fip3/Neurl1a/Tox/Macf1/Mark2/Trak1/Fbxw8/Ppp1r9a/Nlgn1/Atp8a2/Abl1/Map3k13/Lrp1/Kidins220/Atp7a/Igf1r/Mtor/Rab21/Plxnb2/Retreg3/Ripor2/Trim67/Ep300/Nckap1/Braf/Rab8b/Stau2/Def8/Ptprz1/Wasf2/Crtc1/Pias2/Qki/Fig4/Nme2",90
