"ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0002181","cytoplasmic translation","80/1852","166/20191",0.481927710843373,5.25410497280699,17.4894764590355,4.21413443228949e-39,2.41596327003157e-35,1.99572534851268e-35,"Rpl41/Rps25/Rpl37a/Rps28/Rps19/Rpl31/Rpl39/Cpeb3/Rpl35a/Rps15a/Rpl6/Uba52/Rpl34/Rps18/Rpl23a/Rps17/Rpl35/Rpl36/Rpl38/Rplp2/Rpl7/Rpl37/Rps11/Rpl13/Rps8/Rpl26/Rpl5/Rpl22l1/Rpl36a/Rpl23/Rpl15/Rpl27a/Rps3a1/Rpl11/Rpl18a/Rps4x/Rpl27/Rpsa/Rps16/Eif2s3x/Rpl32/Rps23/Rps21/Rps6/Rpl30/Nmnat2/Rplp1/Cpeb1/Rpl7a/Rpl12/Rps29/Rpl18/Rps13/Rbm4/Rps7/Rps12/Rpl24/Rpl19/Rpl3/Rps20/Cpeb4/Rps15/Rps10/Fau/Rpl17/Rps27a/Drg1/Rpl10a/Zfp385a/Rpl29/Rps2/Eif2ak4/Rpl9/Rpl28/Rpl21/Rpl14/Rplp0/Eif3j1/Rps5/Rps24",80
"GO:0099173","postsynapse organization","77/1852","312/20191",0.246794871794872,2.69062378855845,9.56374154727246,3.7721078602804e-16,4.32509887259751e-13,3.57278173966348e-13,"Etv5/Cdh2/Shank2/Grid2/Csmd2/Cpeb3/Nf1/Arhgap39/Nrxn1/Nlgn1/Sipa1l1/Sorbs2/Cdkl5/Abl2/Ctnnd2/Farp1/Cask/Usp9x/Ophn1/Adgrl3/Iqsec3/Ptprd/Prickle1/Dock4/Gphn/Reln/Nrxn3/Dip2a/Cadm1/Sorbs1/Asap1/Numb/Ppp1r9a/Grid1/Neurl1a/Pum2/Dlg2/Zfp804a/Insr/Nectin3/Zmynd8/Rps6ka5/Tmem108/Nrcam/Chrna7/Magi2/Ppfia2/Prickle2/Epha5/Homer1/Tanc2/Igf1r/Dnm3/Pten/Cyfip2/Nrp2/Arhgap44/Ube2m/Lrfn2/Pak3/Hspa8/Grin1/Epha7/Glrb/Cux2/Srcin1/Dock7/Ptprs/Prmt3/Elmo1/Dlg1/Dock10/Arhgef7/Stau2/Wasf2/Ssh1/Ephb2",77
"GO:0099003","vesicle-mediated transport in synapse","74/1852","318/20191",0.232704402515723,2.53700571878778,8.7792648829855,3.85577654224497e-14,3.39511244593493e-11,2.80455918078369e-11,"Atp8a1/Unc13b/Cdh2/Dnajc6/Unc13a/Fgf14/Stxbp5l/Syn3/Slc17a7/Bsn/Btbd9/Nrxn1/Nlgn1/Dennd1a/Sv2b/Mapk10/Cask/Stxbp5/Pclo/Ophn1/Erc2/Nedd4l/Slc17a5/Atg7/Rnf216/Cacna1e/Rims1/Iqsec1/Syn1/Cacnb4/Numb/Cacna1d/Snx9/Cadps/Cacna1b/Amph/Prkn/Ap2b1/Cblb/Rims3/Braf/Magi2/Ppfia2/Sgip1/Rims2/Dnm3/Bltp1/Synj2/Pten/Clstn1/Aak1/Syn2/Snap91/Diaph1/Ap2a2/Vamp2/Cltc/Gsg1l/Atp6v1g1/Mkln1/Rimbp2/Eps15l1/Ap3s1/Ap2m1/Snap23/Ston2/Fcho2/Susd4/Erc1/Ppfia3/Actg1/Rock1/Efr3a/Syt1",74
"GO:0050803","regulation of synapse structure or activity","86/1852","400/20191",0.215,2.34398758099352,8.6276438151757,4.3192146588948e-14,3.39511244593493e-11,2.80455918078369e-11,"Etv5/Cdh2/Shank2/Grid2/Slc17a7/Cttnbp2/Cpeb3/Nf1/Sybu/Srgap2/Nrxn1/Nlgn1/Sipa1l1/Mdga2/Cap2/Cdkl5/Farp1/Cask/Usp9x/Ctnna2/Adgrl3/Ptprd/Nedd4l/Prickle1/Dock4/Negr1/Reln/Ogt/Iqsec1/Dip2a/Igsf11/Nrg2/Asap1/Numb/Ppp1r9a/Adgrb3/Grid1/Neurl1a/Pum2/Zfp804a/Nectin3/Zmynd8/Rps6ka5/Rims3/Ptk2/Nrcam/Chrna7/Magi2/Ppfia2/Prickle2/Homer1/Tanc2/Dnm3/Rapgef2/Ube2v2/Il1rapl2/Pten/Clstn1/Cyfip2/Nrp2/Arhgap44/Ube2m/Lrfn2/Pak3/Hspa8/Grin1/Epha7/Snap91/Adgrl2/Dctn1/Drd2/Cux2/Srcin1/Mecp2/Ntrk2/Ago2/Ptprs/Dlgap4/Malat1/Elmo1/Dock10/Stau2/Ephb2/Sema4d/Rock1/Adnp",86
"GO:0007409","axonogenesis","100/1852","500/20191",0.2,2.1804535637149,8.49377689195913,4.73764164791199e-14,3.39511244593493e-11,2.80455918078369e-11,"Map3k13/Cdh2/Ext1/Arhgap32/Diaph2/Cntn6/Trio/Dscaml1/Foxp1/Neo1/Sipa1l1/Ablim1/Clasp2/Ank3/Apbb2/Smad4/Cdkl5/Raph1/Trak1/Stxbp5/Usp9x/Ctnna2/Mt3/Cntn1/Dip2b/Ttc8/Prickle1/Gli2/Ulk2/Prkg1/Atg7/Vcl/Reln/Dcc/Enah/Numb/Robo2/Arhgap35/Epha3/Auts2/Braf/Lmtk2/Tnr/Lrrc4c/Ptk2/Nrcam/Epha5/Prtg/Creb1/Igf1r/Dpysl5/Cntn5/Sptbn4/Pten/Fstl4/Nfasc/Ptch1/Kif13b/Cyfip2/Rpl24/Plxna4/Nrp2/Scn1b/Bmpr2/Pak3/Grin1/Nova2/Epha7/Snap91/Diaph1/Zeb2/Ryk/Crppa/Atp8a2/Drd2/Megf8/Smurf1/Rab21/Fxn/Ep300/Dock7/Rtn4rl1/Nfix/Cdh11/Ncam1/Ntrk2/Nfib/Ptprs/Chn1/Lgr4/Ptprz1/Evl/Actg1/Cdh4/Ephb2/Sema4d/Macf1/Adnp/Ache/Epha8",100
"GO:0050807","regulation of synapse organization","84/1852","392/20191",0.214285714285714,2.3362002468374,8.48972804878563,1.04056168945688e-13,6.62837796184032e-11,5.47542343960994e-11,"Etv5/Cdh2/Shank2/Grid2/Cttnbp2/Cpeb3/Nf1/Srgap2/Nrxn1/Nlgn1/Sipa1l1/Mdga2/Cap2/Cdkl5/Farp1/Cask/Usp9x/Ctnna2/Adgrl3/Ptprd/Nedd4l/Prickle1/Dock4/Negr1/Reln/Ogt/Iqsec1/Dip2a/Igsf11/Nrg2/Asap1/Numb/Ppp1r9a/Adgrb3/Grid1/Neurl1a/Pum2/Zfp804a/Nectin3/Zmynd8/Rps6ka5/Rims3/Ptk2/Nrcam/Chrna7/Magi2/Ppfia2/Prickle2/Homer1/Tanc2/Dnm3/Rapgef2/Ube2v2/Il1rapl2/Pten/Clstn1/Cyfip2/Nrp2/Arhgap44/Ube2m/Lrfn2/Pak3/Hspa8/Grin1/Epha7/Snap91/Adgrl2/Dctn1/Drd2/Cux2/Srcin1/Mecp2/Ntrk2/Ago2/Ptprs/Dlgap4/Malat1/Elmo1/Dock10/Stau2/Ephb2/Sema4d/Rock1/Adnp",84
"GO:0007416","synapse assembly","69/1852","303/20191",0.227722772277228,2.48269465175459,8.26377159368957,8.44402425026582e-13,4.4008719115249e-10,3.63537465090392e-10,"Cdh2/Shank2/Grid2/Csmd2/Bsn/Gabrg3/Cpeb3/Srgap2/Nrxn1/Nlgn1/Sipa1l1/Nrg3/Mdga2/Farp1/Usp9x/Large1/Pclo/Gria1/Adgrl3/Ptprd/Prickle1/Dock4/Negr1/Reln/Ogt/Iqsec1/Nrxn3/Igsf11/Nrg2/Cadm1/Numb/Ppp1r9a/Adgrb3/Neurl1a/Pum2/Gabra5/Nectin3/Gabrb3/Ptk2/Magi2/Prickle2/Dnm3/Ube2v2/Cntn5/Il1rapl2/Pten/Clstn1/Cyfip2/Gabrb2/Plxna4/Ube2m/Grin1/Epha7/Adgrl2/Drd2/Cux2/Srcin1/Dock7/Mecp2/Ntrk2/Ptprs/Elmo1/Cdh9/Dock10/Stau2/Ephb2/Sema4d/Adnp/Ache",69
"GO:1901888","regulation of cell junction assembly","68/1852","307/20191",0.221498371335505,2.41483456567774,7.93823218416671,4.8149761536294e-12,2.30035485739644e-09,1.90022611536655e-09,"Grid2/Cpeb3/Srgap2/Nrxn1/Nlgn1/Rapgef1/Sipa1l1/Clasp2/Mdga2/Smad3/Farp1/Usp9x/Peak1/Adgrl3/Ptprd/Nedd4l/Lims1/Prickle1/Fmn1/Dock4/Vcl/Tjp1/Negr1/Ogt/Iqsec1/Dlc1/Igsf11/Nrg2/Clasp1/Numb/Ppp1r9a/Adgrb3/Nphp4/Neurl1a/Epb41l5/Pum2/Nectin3/Epha3/Ptk2/Prickle2/Rps6/Rapgef2/Ube2v2/Il1rapl2/Pten/Clstn1/Limch1/Cyfip2/Ube2m/Grin1/Epha7/Adgrl2/Wdpcp/Cux2/Srcin1/Dapk3/Ntrk2/Ptprs/Elmo1/Dock10/Myh9/Stau2/Actg1/Ephb2/Sema4d/Rock1/Macf1/Adnp",68
"GO:0007626","locomotory behavior","62/1852","278/20191",0.223021582733813,2.4314410242864,7.63709751848876,3.09638901847488e-11,1.26797130306546e-08,1.04741760858034e-08,"Etv5/Fgf14/Astn1/Shank2/Slc4a10/Btbd9/Lsamp/Ncoa2/Bc1/Oxr1/Hipk2/Apba1/Fgf12/Dmd/Mapk10/Abl2/Scn8a/Htt/Large1/Atxn1/Prkce/Gria1/Adgrl3/Cntn1/Rcan2/Grm5/Nr3c2/Atg7/Negr1/Kcnd2/Atp7a/Cacna1e/Reln/Adam22/Pak5/Cacnb4/Sobp/Uba6/Pcdh15/Cacna1b/Prkn/Meis1/Tnr/Adcy5/Sptbn4/Nav2/Pten/Rnf170/Egr1/Atp2b2/Pum1/Kcnma1/Grin1/Glrb/Drd2/Zfp385a/Fxn/Vps13a/Pex13/Mecp2/Psap/Myo5a",62
"GO:0099558","maintenance of synapse structure","20/1852","42/20191",0.476190476190476,5.1915561040831,8.64119898054174,1.14062148441728e-10,3.84657821774369e-08,3.17749601138907e-08,"Csmd2/Bsn/Nrxn1/Nlgn1/Pclo/Ophn1/Adgrl3/Erc2/Prickle1/Rims1/Cadm1/Adgrb3/Dlg2/Prickle2/Rims2/Plxna4/Hspa8/Rimbp2/Dlg1/Erc1",20
