"ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0140242","translation at postsynapse","45/1580","48/20191",0.9375,11.9804193037975,22.1916357489642,1.23334665922412e-46,3.43918715924647e-43,2.80748647428649e-43,"Rps28/Rpl37a/Rpl37/Rps15a/Rplp2/Rpl6/Rpl26/Rpl35a/Rpl38/Rpl23a/Rpl32/Rpl7/Rpl34/Rpl35/Rpl13/Rpl5/Rpl15/Rpl36/Rpl23/Rps11/Uba52/Rpl36a/Rpl27a/Rps24/Rps27/Rpl27/Rps16/Rps5/Rpl24/Rpl12/Rps10/Rpl7a/Rps12/Rpl17/Rps27a/Rpl10/Rpl9/Rpl29/Rpl14/Rpl28/Rpl10a/Eef2/Rpl8/Rpl13a/Rps26",45
"GO:0099173","postsynapse organization","75/1580","312/20191",0.240384615384615,3.07190238558909,10.7463546497297,6.68391096949785e-19,7.45523429537791e-16,6.08587683012173e-16,"Nrxn1/Sorbs1/Etv5/Usp9x/Farp1/Numb/Epha7/Nf1/Reln/Ptprd/Shank2/Prickle1/Insr/Dlg2/Ephb2/Gphn/Pum2/Ctnnd2/Cpeb3/Ophn1/Cadm1/Prickle2/Tmem108/Dock1/Srgap3/Nrxn3/Nlgn1/Sh3gl2/Asap1/Zfp804a/Grid2/Lrfn2/Iqsec3/Magi2/Cyfip2/Neurl1a/Dnm3/Grin1/Cask/Pten/Grid1/Ptprs/Csmd2/Dip2a/Ube3b/Epha5/Rps6ka5/Abl1/Zmynd8/Ppp1r9b/Epha4/Cdh2/Abl2/Igf1r/Glrb/Shank1/Tanc2/Sipa1l1/Dlg1/Hspa8/Itsn1/Mark2/Kalrn/Sorbs2/Cux2/Ntng2/Dock7/Akt1/Ppfia2/Rheb/Snx27/Arhgap39/Arhgef7/Cfl1/Ube2m",75
"GO:0050803","regulation of synapse structure or activity","83/1580","400/20191",0.2075,2.65166613924051,9.7214319412888,1.25298183097318e-16,1.16464661188957e-13,9.5072744192263e-14,"Ptk2/Nrxn1/Etv5/Usp9x/Slc17a7/Farp1/Numb/Epha7/Cdh8/Nf1/Ctnna2/Reln/Ptprd/Shank2/Prickle1/Sybu/Ogt/Srgap2/Efna5/Ephb2/Nectin1/Pum2/Cpeb3/Mdga2/Prickle2/Negr1/Dock1/Srgap3/Gpr158/Nlgn1/Dctn1/Adgrb3/Egln1/Asap1/Iqsec1/Zfp804a/Slit2/Grid2/Lrfn2/Magi2/Cyfip2/Prmt8/Neurl1a/Dnm3/Grin1/Cask/Pten/Grid1/Ptprs/Dip2a/Ube3b/Nrg2/Rps6ka5/Abl1/Adnp/Zmynd8/Ube2v2/Ppp1r9b/Epha4/Cdh2/Ntrk2/Snap91/Tanc2/Sipa1l1/Cap2/Hspa8/Itsn1/Mark2/Kalrn/Rapgef2/Cux2/Adgrl2/Ntng2/Akt1/Ppfia2/Rheb/Malat1/Rhoa/Dlgap4/Snx27/Mapk14/Cfl1/Ube2m",83
"GO:0050807","regulation of synapse organization","81/1580","392/20191",0.206632653061224,2.64058221389822,9.55721273196353,3.78983273896043e-16,3.01941388359747e-13,2.46481602947426e-13,"Ptk2/Nrxn1/Etv5/Usp9x/Farp1/Numb/Epha7/Cdh8/Nf1/Ctnna2/Reln/Ptprd/Shank2/Prickle1/Ogt/Srgap2/Efna5/Ephb2/Nectin1/Pum2/Cpeb3/Mdga2/Prickle2/Negr1/Dock1/Srgap3/Gpr158/Nlgn1/Dctn1/Adgrb3/Egln1/Asap1/Iqsec1/Zfp804a/Slit2/Grid2/Lrfn2/Magi2/Cyfip2/Prmt8/Neurl1a/Dnm3/Grin1/Cask/Pten/Grid1/Ptprs/Dip2a/Ube3b/Nrg2/Rps6ka5/Abl1/Adnp/Zmynd8/Ube2v2/Ppp1r9b/Epha4/Cdh2/Ntrk2/Snap91/Tanc2/Sipa1l1/Cap2/Hspa8/Itsn1/Mark2/Kalrn/Rapgef2/Cux2/Adgrl2/Ntng2/Akt1/Ppfia2/Rheb/Malat1/Rhoa/Dlgap4/Snx27/Mapk14/Cfl1/Ube2m",81
"GO:0007409","axonogenesis","91/1580","500/20191",0.182,2.32579873417721,8.74662615557587,2.03076280198016e-14,1.41569551833042e-11,1.15566435770582e-11,"Ptk2/Usp9x/Numb/Arhgap32/Lrrc4c/Epha7/Ptch1/Cntn1/Ctnna2/Reln/Trio/Prickle1/Dip2b/Ext1/Dscaml1/Foxp1/Diaph2/Clasp2/Crppa/Efna5/Tnr/Dcc/Ephb2/Nectin1/Robo2/Unc5d/Neo1/Ntng1/Stxbp5/Ptprj/Cntn5/Atp8a2/Rtn4rl1/Lamc1/Ank3/Slit2/Auts2/Ulk2/Trak1/Cyfip2/Rab21/Macf1/Ptprm/Arhgap35/Nova2/Prkg1/Lmtk2/Map3k13/Nfasc/Braf/Raph1/Grin1/Vcl/Pten/Lgr4/Apbb2/Enah/Ptprs/Dst/Rpl24/Epha5/Abl1/Ark2c/Adnp/Smad4/Lrp1/Epha4/Sptbn4/Als2/Cdh4/Cdh2/Ntrk2/Snap91/Igf1r/Sema3d/Sipa1l1/Ndel1/Ptprz1/Mark2/Kalrn/Ep300/Cck/Ntng2/Dock7/Fxn/Bmpr2/Ryk/Actg1/Dpysl5/Chn1/Megf8",91
"GO:0099003","vesicle-mediated transport in synapse","64/1580","318/20191",0.20125786163522,2.5718971419473,8.23223608003261,1.70693378834755e-12,9.51956973761428e-10,7.77104066800332e-10,"Sv2b/Nrxn1/Dnajc6/Slc17a7/Unc13b/Numb/Erc2/Mapk10/Rims1/Bltp1/Syt9/Unc13a/Bsn/Cblb/Stxbp5l/Cacnb4/Cacna1b/Pclo/Ophn1/Rims2/Slc17a5/Dennd1a/Stxbp5/Unc13c/Nlgn1/Sgip1/Cacna1d/Sh3gl2/Btbd9/Syn3/Prkn/Amph/Iqsec1/Cltc/Magi2/Cadps/Braf/Dnm3/Cask/Pten/Vamp2/Syn1/Ppfia3/Erc1/Ap2b1/Lrp1/Ap2a2/Cdh2/Snap91/Rab5a/Atp8a1/Mkln1/Aak1/Fbxl20/Grip1/Atp6v1g1/Itsn1/Prkcb/Rimbp2/Ap2m1/Ppfia2/Rnf216/Actg1/Sncb",64
"GO:1901888","regulation of cell junction assembly","62/1580","307/20191",0.201954397394137,2.58079825176267,8.13215421511372,3.25229296047553e-12,1.511503153381e-09,1.23387430298743e-09,"Ptk2/Nrxn1/Usp9x/Dlc1/Farp1/Tjp1/Numb/Epha7/Ptprd/Prickle1/Ogt/Srgap2/Clasp2/Efna5/Ephb2/Nectin1/Pum2/Cpeb3/Mdga2/Prickle2/Negr1/Ptprj/Dock1/Srgap3/Nlgn1/Adgrb3/Iqsec1/Slit2/Grid2/Smad3/Limch1/Cyfip2/Macf1/Clasp1/Rps6/Neurl1a/Fmn1/Grin1/Vcl/Pten/Ptprs/Ube3b/Nrg2/Abl1/Lims1/Adnp/Dapk3/Lrp1/Ube2v2/Ppp1r9b/Ntrk2/Rapgef1/Sipa1l1/Rapgef2/Cux2/Adgrl2/Ntng2/Rhoa/Epb41l5/Actg1/Cfl1/Ube2m",62
"GO:0007626","locomotory behavior","58/1580","278/20191",0.20863309352518,2.66614607048538,8.15040092684999,4.03319451910084e-12,1.73024044869426e-09,1.41243451782276e-09,"Pbx3/Scn8a/Etv5/Lsamp/Mapk10/Npas3/Large1/Cntn1/Slc4a10/Reln/Shank2/Pak5/Cacnb4/Tnr/Oxr1/Cacna1b/Fgf12/Ncoa2/Pcdh15/Negr1/Atxn1/Grm5/Adcy8/Hipk2/Pum1/Dmd/Zfhx3/Btbd9/Cacna1c/Bahcc1/Prkn/Prkce/Astn1/Htt/Sobp/Adam22/Kcnma1/Abca2/Grin1/Atp2b2/Pten/Meis1/Rnf170/Nr3c2/Apba1/Epha4/Sptbn4/Als2/Abl2/Glrb/Psap/Dpp4/Zfp385a/Atp1a3/Olfm2/Kalrn/Fxn/Strn",58
"GO:0007416","synapse assembly","61/1580","303/20191",0.201320132013201,2.57269290220161,8.03676989044929,5.59773140156806e-12,2.22989628761036e-09,1.82031491066029e-09,"Ptk2/Nrxn1/Usp9x/Farp1/Numb/Epha7/Large1/Reln/Ptprd/Shank2/Nrg3/Prickle1/Bsn/Ogt/Srgap2/Efna5/Ephb2/Nectin1/Pum2/Pclo/Cpeb3/Mdga2/Cadm1/Prickle2/Negr1/Cntn5/Dock1/Srgap3/Nrxn3/Nlgn1/Adgrb3/Gabrb3/Iqsec1/Slit2/Grid2/Magi2/Cyfip2/Gabra5/Neurl1a/Dnm3/Grin1/Pten/Ptprs/Csmd2/Ube3b/Sdk1/Nrg2/Abl1/Adnp/Ube2v2/Ppp1r9b/Cdh2/Ntrk2/Sipa1l1/Gabrb2/Cux2/Adgrl2/Ntng2/Dock7/Rhoa/Ube2m",61
"GO:0099558","maintenance of synapse structure","20/1580","42/20191",0.476190476190476,6.08529234478602,9.61226355342145,6.34663238831041e-12,2.35967792197381e-09,1.92625860206614e-09,"Nrxn1/Erc2/Rims1/Prickle1/Bsn/Dlg2/Pclo/Ophn1/Rims2/Cadm1/Prickle2/Sort1/Nlgn1/Adgrb3/Csmd2/Erc1/Shank1/Dlg1/Hspa8/Rimbp2",20
